waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.02e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.02e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.12e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=1.12e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=2.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=2.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=3.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=3.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=4.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=4.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=5.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=5.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=6.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=6.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=7.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=7.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=8.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=8.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=9.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") / 6.283185 / OP("/M0" "cgg"))) (Lnmos=9.2e-07) Y
13.05902856683835,60127963166.58436,4.646318121475801,2583450622.592674,4.551071096357936,2207462844.061237,7.321245176102879,28557579970.35926,6.421678874246135,16521067622.35607,5.926782895981923,10891376419.05322,5.57025198698669,7775451109.918102,5.29448905091764,5861856489.147195,5.076556599798542,4596803068.688469,4.902317280293398,3713092819.529218,4.761476086588387,3068965893.417326
12.16863202158085,63462248088.46387,4.47877184532302,2606740707.109089,4.392514181537273,2228162878.175675,6.860692391063549,28727073136.43991,6.062092964669181,16600973875.10686,5.624677526856436,10951313817.49618,5.308019011836651,7824032214.514655,5.061872633634673,5902543220.297744,4.866547260728886,4631576862.118086,4.709860312878189,3743228294.996122,4.582856655507718,3095350741.307968
11.31068095659279,66257557145.66309,4.323558471863129,2629824977.988092,4.245364007563686,2248736514.462786,6.438977635478823,28814974901.87467,5.733966367777201,16657006117.42379,5.348611156935555,11001717847.5416,5.067852361627716,7868273670.254494,4.848306812875006,5941095144.06285,4.673261824244015,4665237830.416138,4.532312410335138,3772755050.548638,4.4177143193321,3121388305.247878
10.49331268011265,68488478647.24888,4.179440591912074,2652772577.753367,4.108480340759635,2269225311.534577,6.053613775863314,28836769229.96536,5.434555286127359,16694601902.94604,5.096128932587265,11044960625.31766,4.847597011429923,7909338799.67654,4.651897010092208,5978125082.198645,4.495022559011839,4698125545.132813,4.368173346462394,3801868400.812261,4.264693494576908,3147193913.836325
9.72225203832922,70157604891.53706,4.045310379216898,2675626707.582097,3.980843842462237,2289652240.053582,5.701967421544729,28806522922.4322,5.161238402926924,16718379401.51624,4.864949207305058,11082989857.53553,4.645277994625063,7948155352.127939,4.470922079184811,6014107167.218116,4.330314150776355,4730493744.40711,4.216093524392677,3830708159.143948,4.122578118150389,3172845592.084053
9.001005933631809,71290736331.21124,3.920178047666181,2698409811.827349,3.861544789233549,2310025570.092614,5.381363874211331,28736644710.59109,4.911549221734916,16732178447.25546,4.652971347915186,11117372269.51316,4.459097498872656,7985446385.358825,4.303826293120731,6049397783.086844,4.177773313426315,4762524606.439833,4.074862608109613,3859368567.92771,3.990280012813727,3198391145.617263
8.331177458846263,71931097827.65689,3.803160657210294,2721128033.378548,3.749772305000436,2330342181.404308,5.089166074367522,28637801763.73172,4.683194722287175,16739126384.65584,4.458276166738266,11149340960.25268,4.287427912733612,8021760571.73295,4.149209189768885,6084255064.092838,4.036177389628381,4794341623.618403,3.943397825242182,3887907065.756159,3.866827341669263,3223854319.693271
7.712828871211066,72133478183.76683,3.693471482500877,2743774988.006488,3.644804254348664,2350590345.311403,4.822831277640574,28518950370.43275,4.474063651900061,16741717020.89171,4.279121147213791,11179842958.95403,4.128802251548747,8057500637.935902,4.005814230591951,6118856512.00387,3.90443258629702,4826020952.789114,3.820732383625466,3916351885.192279,3.751353458440082,3249240068.918198
7.144841688104382,71958917488.47565,3.590410073726384,2766334920.81261,3.545997879027505,2370752034.204203,4.579949385561993,28387442934.54963,4.282227219499134,16741894148.03823,4.113932170885091,11209584533.16632,3.981903046908327,8092949197.912302,3.872516972070406,6153314543.074846,3.78156230207381,4857601237.148955,3.706004302659306,3944708533.99689,3.643086351977754,3274539003.335642
6.625242170792985,71470285637.84164,3.493353077131785,2788785314.211897,3.452781211256384,2390804816.464262,4.358266667608926,28249180522.35497,4.105934429176069,16741133767.80773,3.961293058889507,11239072778.87551,3.84555050250955,8128291636.021156,3.748313248625798,6187689947.631227,3.666695858430137,4889091971.837193,3.598445853166937,3972965247.521229,3.541338802673757,3299731092.071009
6.151477081217278,70728873298.54237,3.401745838305148,2811099017.430735,3.364645263383812,2410723392.969828,4.155698213342947,28108787490.55737,3.943603813889124,16740521274.5427,3.819933913300895,11268652741.28614,3.718690494492074,8163635970.496454,3.632307709690512,6222003354.701924,3.55905783551367,4920480530.075974,3.497373719591588,4001097517.493796,3.44549930948726,3324788711.44172
5.720636241565444,69791967288.43001,3.315094780405415,2833245964.43484,3.281136970360193,2430480827.584084,3.970331964620674,27969791341.0127,3.793812921123776,16740821456.4572,3.688718978760444,11298539817.38084,3.600382818782182,8199029804.579772,3.523702934697157,6256244858.724249,3.457958131602417,4951737988.957316,3.40217994018604,4029071808.181996,3.355023804283299,3349679123.749073
5.3296253289547,68711296874.93023,3.232960528798388,2855194542.045306,3.20185284658615,2450049519.16536,3.800426675422743,27834796479.08195,3.655286563298089,16742540330.35418,3.56663453562026,11328847524.11363,3.489789953496565,8234474578.939716,3.421789260986997,6290381997.859335,3.362782805071908,4982823900.921489,3.312323639491812,4056848569.010109,3.269428141120361,3374366468.314861
4.975295608816587,67532198923.89649,3.154951740451586,2876912663.80974,3.126433309821305,2469401957.334108,3.644405676448425,27705644898.00154,3.5268845721465,16745978615.97678,3.452777173975077,11359610921.46033,3.386166503417515,8269937394.558607,3.325935394701011,6324366284.169831,3.2729857151307,5013690154.022615,3.227323538897019,4084384646.163227,3.188281328838004,3398813339.457088
4.654538225454484,66293341853.99827,3.080719588876383,2898368598.675449,3.054557620311393,2488511298.916867,3.500847906473886,27583560048.13533,3.407589580671359,16751277165.92938,3.346342675170969,11390806092.89208,3.288849419153569,8305360696.09746,3.23557982832995,6358138482.491749,3.188080948151207,5044284055.144861,3.146751212219644,4111635186.611939,3.111199463249049,3422982018.208546
4.364350285875581,65026858396.71532,3.009952851829992,2919531597.112066,2.985939381837286,2507351796.927519,3.368477321087743,27469272439.84037,3.296495189750126,16758454969.01937,3.246615636039829,11422366135.31617,3.197249030036438,8340670103.873671,3.150223056413718,6391632822.843948,3.107635996940275,5074550758.166906,3.070225041575191,4138555117.791495,3.037840308474069,3446835416.457119
4.101879020726896,63758756582.93882,2.942373548209399,2940372351.320804,2.920322552046231,2525899109.289493,3.246151501360407,27363127060.49158,3.192794750428704,16767440499.24097,3.15295990457835,11454194117.64326,3.110840892267624,8375780666.776335,3.069420559400106,6424780314.572281,3.031265648174913,5104435145.537282,2.997404822304661,4165100275.800838,2.967898473961132,3470337784.321874
3.86444921088442,62509501571.09303,2.877733071690095,2960863320.689712,2.857477911477678,2544130510.31984,3.132850054919646,27265173641.00263,3.095770899360077,16778097236.6568,3.064809848491942,11486173447.72993,3.02915842842458,8410601784.895325,2.992776512136114,6457511311.775887,2.958626526466685,5133883258.033954,2.927986962966318,4191228245.034638,2.901101133369691,3493455224.261925
3.649578041309561,61294684400.72794,2.815808771022025,2980978948.770301,2.797199943618208,2562025024.305689,3.027663222192971,27175241341.96435,3.004785916847827,16790244175.61271,2.98166244539449,11518176052.7954,2.951786318077601,8445041023.579112,2.919938165723006,6489757460.641662,2.8894122405773,5162843354.386992,2.861700226202459,4216898962.957576,2.837204232909099,3516156048.793635
3.454980665431701,60125715417.13421,2.756400930009767,3000695793.766498,2.739304081733095,2579563497.292746,2.929780963043275,27092999671.66752,2.919272928731842,16803672085.7751,2.903070161839791,11550068736.29215,2.878354589541255,8479007012.83376,2.850590847869506,6521453141.186954,2.823349077024636,5191266670.367257,2.798301957835093,4242075135.439529,2.775989139278503,3538411012.819019
3.278569045556729,59010498849.96239,2.699330103725531,3019992590.816948,2.683624281856058,2596728620.442301,2.838482695826908,27018007496.11095,2.838727940180621,16818156220.43326,2.828634574884537,11581718029.76894,2.808533357828937,8512411599.153457,2.784453526176174,6552536499.186671,2.760192187824029,5219107936.091558,2.737574754199737,4266722500.744837,2.717259680596032,3560193446.440132
3.118446060614375,57954060393.6684,2.644434771186775,3038850261.171567,2.630010884987512,2613504915.956247,2.753127785034589,26949751927.43345,2.762702667555406,16833466086.52622,2.758000682317386,11612993814.75149,2.742028152282872,8545171392.024172,2.721274880043,6582950149.032486,2.699722221763775,5246325700.726195,2.679323521040871,4290809973.892005,2.660839537302141,3581479309.709528
2.9728964167807,56959111634.30585,2.591569268406439,3057251880.660159,2.578328735129104,2629878694.574177,2.673146819144775,26887678733.99293,2.69079812092241,16849372809.79988,2.690851844330243,11643771948.99002,2.678575778053487,8577208824.959196,2.660829829420678,6612641615.027837,2.641742351950298,5272882505.457292,2.623372880943018,4314309697.61335,2.606569943743483,3602247186.986493
2.840375535173965,56026544085.19241,2.540601969280808,3075182617.569247,2.528455523188211,2645837991.967682,2.598033682167636,26831215738.23549,2.622658882219592,16865654551.16635,2.626905298970175,11673936094.58286,2.617940657815232,8608452831.176918,2.602916471921024,6641563567.124943,2.586075656045123,5298744938.457048,2.569564890030851,4337197021.468009,2.554307664832102,3622478235.364434
2.719497304185568,55155851876.06254,2.491413685146841,3092629648.128973,2.480280329971579,2661372489.951891,2.527338396579781,26779790481.05464,2.557968020786336,16882100359.3915,2.565908195235215,11703378912.87291,2.559911603255518,8638839216.879045,2.547353383503231,6669673897.24608,2.532562809419209,5323883599.501225,2.517757028386257,4359450426.707283,2.503923215725838,3642156098.937376
2.609021356750183,54345486284.35174,2.44389625697679,3109582056.214191,2.433702344427896,2676473427.264392,2.460660698771734,26732843248.2272,2.49644258762272,16898512781.91735,2.507634090459481,11732002762.64068,2.50429896954646,8668310800.377174,2.493977241807094,6696935673.950216,2.48106005521198,5348272996.766662,2.467820432198525,4381051411.169612,2.455299295824914,3661266798.415624
2.507840353249791,53593147789.26147,2.39795131706254,3126030722.536637,2.388629735985212,2691133503.691542,2.397644298279233,26689836384.23627,2.437829631381403,16914709500.25752,2.451879862161858,11759720013.76279,2.450932149912416,8696817372.822649,2.44264073503902,6723317006.141675,2.431437418898178,5371891394.039042,2.419638339023327,4401984345.708509,2.408329411490179,3679798603.720935
2.414967609693154,52896022603.51633,2.353489199670394,3141968207.507714,2.344978662263177,2705346780.521466,2.337971767045526,26650260665.66459,2.381902681992113,16930524208.73985,2.398462988443542,11786453067.82895,2.399657371339191,8724315525.777454,2.393210723016914,6748790840.603176,2.38357713837112,5394720622.978204,2.37310472064194,4422236311.35177,2.362916664743333,3697741895.633607
2.329525301095976,52250971057.91489,2.310427982523544,3157388631.047535,2.30267239563122,2719108579.644546,2.281360003325541,26613639371.93246,2.328458651458146,16945806914.85077,2.347219155059417,11812134159.81315,2.350335756298194,8750768382.069355,2.345566620475132,6773334713.214462,2.337372283710072,5416745872.117019,2.328123080869016,4441796924.484612,2.318972687806134,3715089021.278737
2.25073338572736,51654675068.86059,2.268692643104538,3172287551.874942,2.261640554045562,2732415383.083191,2.227556215515541,26579530575.32686,2.277315105376923,16960423805.33953,2.298000151283366,11836705000.36917,2.302841618994811,8776145259.069544,2.299598975978761,6796930469.644059,2.292725543695949,5437955461.81846,2.284605398252749,4460658155.78066,2.276416705679523,3731834147.183314
2.177899332212033,51103751428.26903,2.228214315679349,3186661848.208245,2.221818423346998,2745264734.29322,2.176334373378046,26547528073.87997,2.228307862867232,16974256793.79435,2.25067202052606,11860116306.2737,2.257060968044746,8800421287.494972,2.255208222779408,6819563967.947565,2.249548158771433,5458340612.401669,2.242471195952792,4478814147.319221,2.23517471106742,3747973112.772435
2.110408684307379,50594836977.76367,2.188929636644299,3200509601.314777,2.183146359754868,2757655142.222626,2.127492077250837,26517261308.05626,2.181288886660407,16987202841.84531,2.205113435275722,11882327256.60812,2.212890190608648,8823577003.878138,2.212303580657676,6841224772.756694,2.207758982515514,5477895211.001939,2.201646723181198,4496261031.27894,2.195178737828725,3763503286.470147
2.047716464098687,50124650975.32032,2.150780167305286,3213829982.949999,2.145569262668321,2769585988.825572,2.080847799465053,26488394533.53328,2.136124429019321,16999173126.76988,2.161214269279402,11903304904.12715,2.170234895866182,8845597930.791773,2.170802090246429,6861905848.501365,2.167283655831217,5496615581.390168,2.162064234465868,4512996752.746651,2.156366220812418,3778423426.001294
1.98933939053692,49690039205.17957,2.113711884533104,3226623147.407131,2.109036109101212,2781057440.498506,2.036238456058002,26460625465.74051,2.092693402818639,17010092112.42791,2.118874342947683,11923023564.62315,2.129008898288615,8866474155.61619,2.13062776352636,6881603257.287517,2.128053879945027,5514500259.893193,2.123661354662283,4529020898.493044,2.118679431412329,3792733544.031898
1.934848874342001,49288003665.58979,2.077674730916345,3238890128.643131,2.073499542148036,2792070363.720877,1.993517270750416,26433683565.47715,2.050885950515176,17019896567.56856,2.078002320747248,11941464201.70778,2.089133323485272,8886199915.968069,2.091710836146969,6900315865.584943,2.090006776005218,5531549779.683836,2.086380519115974,4544334533.015028,2.082064979488304,3806434779.918522
1.883864740407009,48915721018.45787,2.042622217070724,3250632742.744228,2.038915506820757,2802626245.037147,1.952551896932166,26407328097.25203,2.010602186842271,17028534565.13157,2.038514741851437,11958613820.08803,2.050535821469139,8904773197.759941,2.053987108970235,6918045062.700627,2.053084320562417,5547766465.011104,2.050168479683009,4558940042.704556,2.046473373456037,3819529278.044935
1.836049623433935,48570552411.28797,2.008511069675886,3261853495.835098,2.005242927424281,2812727115.402288,1.913222766980224,26381346061.54469,1.971751093876391,17035964487.78988,2.000335167562606,11974464876.92784,2.013149874028733,8922195350.141418,2.017397367779867,6934794493.07354,2.017232847537667,5563154236.386632,2.014975868466433,4572840988.65559,2.011858631365202,3832020072.994223
1.791103980396569,48250046786.97168,1.975300919611659,3272555497.411932,1.972443421364741,2822375478.824189,1.875421641569017,26355550077.73821,1.934249549656061,17042154058.2849,1.963393431019796,11989014718.10863,1.976914184526396,8938470720.207691,1.981886871464569,6950569803.683506,1.98240260844858,5577718427.306516,1.980756812139109,4586041968.347932,1.978177936679679,3843910981.624802
1.748761663611964,47951939377.68902,1.942954025268153,3282742378.984503,1.940481044921367,2831574245.168132,1.839050334701465,26329776274.95827,1.898021473798372,17047079407.79078,1.927624976480059,12002265044.00409,1.941772139886625,8953606309.285088,1.947404900187695,6965378407.28399,1.948547383689466,5591465612.747401,1.947468590613046,4598548486.234985,1.945391333258493,3855206501.980105
1.708785999978266,47674146728.96062,1.911435026719525,3292418217.840597,1.909322067070184,2840326666.937363,1.804019592981923,26303882232.57403,1.862997075574651,17050724191.353,1.892970277032191,12014221407.65937,1.907671335810916,8967611451.763779,1.913904356114808,6979229261.716711,1.915624138561953,5604403449.413434,1.915071334595915,4610366833.101005,1.913461454724053,3865911718.856684
1.670966324749142,47414759310.91534,1.880710726989848,3301587465.692922,1.87893476793542,2848636279.805532,1.770248110173745,26277744999.92222,1.829112191695137,17053078756.17116,1.859374320987144,12024892746.92446,1.874563157375528,8980497516.800192,1.881341410200915,6992132665.220407,1.883592718542638,5616540527.51228,1.883527757259524,4621503973.931976,1.882353284006921,3876032215.777077
1.635114921650326,47172032537.90066,1.85074989711065,3310254881.930493,1.849289258870919,2856506846.649676,1.737661660346413,26251259215.28429,1.7963077026332,17054139365.95999,1.826786158409118,12034290951.06303,1.842402408152353,8992277632.719088,1.849675189355142,7004100067.386614,1.852415578966629,5627886233.691124,1.852802915844057,4631967443.955687,1.852033939383564,3885573993.057324
1.601064324899418,46944376826.72686,1.821523102081625,3318425471.170003,1.820357321546434,2863942304.813186,1.706192334935532,26224335336.75888,1.764529017713169,17053907482.6839,1.795158500323029,12042430461.58038,1.811146981855914,9002966433.578634,1.818867499015425,7015143895.224696,1.822057544911756,5638450624.657629,1.822863999545896,4641765252.443614,1.822472483784687,3894543391.619506
1.56866494254977,46730347170.81767,1.793002545205694,3326104424.785737,1.792112263739016,2870946716.315803,1.675777870832593,26196897992.0084,1.733725620411598,17052389105.50001,1.764447364074169,12049327906.43802,1.780757571275383,9012579827.094847,1.788882576791472,7025277393.663304,1.792485597598321,5648244310.937577,1.793680140495022,4650905793.8254,1.793639754554749,3902947022.173943
1.537782964392512,46528632585.83767,1.765161928583885,3333297066.086439,1.764528789813741,2877524220.720007,1.646361058209263,26168884449.56983,1.703850666398017,17049594165.66662,1.734611759139449,12055001766.40734,1.751197409911927,9021134782.935221,1.759686873381322,7034514479.724494,1.763668684082539,5657278350.173885,1.765222245028313,4659397765.640754,1.76550821119521,3910791699.380564
1.508298521317169,46338045686.35695,1.737976327829774,3340008798.803169,1.737582884125913,2883678990.359064,1.617889218182883,26140243211.22538,1.674860627784754,17045535975.39929,1.705613408410473,12059472072.02747,1.722432042320136,9028649140.268103,1.731248857445092,7042869609.550002,1.735577547426638,5665564149.344735,1.737462842814744,4667250092.840623,1.73805179893156,3918084380.591954
1.480104066487337,46157512577.99503,1.711422079302501,3346245058.551614,1.71125170579293,2889415187.63072,1.59031374166427,26110932722.59956,1.646714977881309,17040230728.12137,1.677416500598683,12062760129.44508,1.694429119657521,9035141433.380711,1.703538841537017,7050357657.430226,1.708184574881937,5673113375.268035,1.710375951693715,4674471857.945998,1.711245826212338,3924832108.779808
1.453102951897309,45986063191.21618,1.685476678366213,3352011266.934625,1.685513493472574,2894736924.060738,1.563589681814112,26080920197.49972,1.619375911471272,17033697047.20775,1.649987469963452,12064888273.30531,1.667158217387466,9040630734.143776,1.676528826561596,7056993805.977701,1.681463661929909,5679937872.760132,1.683936956354245,4681072236.576808,1.685066854482625,3931041959.250414
1.427208176821613,45822822138.19442,1.660118687365883,3357312787.955059,1.660347478948731,2899648220.841813,1.537675393486195,26050180550.39779,1.592808096261029,17025955580.11798,1.623294800044587,12065879644.81505,1.640590672466159,9045136510.095287,1.650192362537891,7062793446.594604,1.655390090295374,5686049589.827397,1.658122499215262,4687060437.87259,1.659492598778668,3936720989.761682
1.402341287349055,45667000140.16061,1.635327652168149,3362154886.41444,1.635733808468642,2904152970.555282,1.512532213870005,26018695430.7448,1.566978451700684,17017028634.72395,1.59730884850019,12065757993.09744,1.614699437680122,9048678496.932896,1.624504423733645,7067772089.402906,1.629940418281029,5691460509.285954,1.632910382070041,4692445649.339894,1.63450183786854,3941876193.6637
1.378431408612149,45517886047.14523,1.611084026254279,3366542687.97882,1.611653470900483,2908254899.784812,1.488124179275347,25986452352.41521,1.541855951858698,17006939854.63023,1.57200169051669,12064547497.98923,1.58945895109416,9051276584.238007,1.599441296473164,7071945281.833894,1.605092381977394,5696182586.226403,1.608279477234894,4697236985.677016,1.610074332819093,3946514455.695076
1.355414393494183,45374839453.22357,1.587369101472916,3370481140.599352,1.588088231888542,2911957532.332784,1.464417773640105,25953443911.42606,1.517411449451398,16995713930.34196,1.547346978577015,12062272612.49022,1.564845018825263,9052950713.299746,1.574980478134205,7075328535.107328,1.580824806081151,5700227690.765093,1.584209647096487,4701443441.144075,1.586190753004999,3950642510.078782
1.333232073535504,45237283896.78429,1.564164944665317,3373974976.980645,1.565020573277762,2915264152.750959,1.441381704900129,25919667085.09908,1.493617518494384,16983376343.23577,1.523319816651042,12058957923.14951,1.540834709580939,9053720785.960403,1.551100586033345,7077937257.868442,1.557117523210763,5703607555.549907,1.560681671086884,4705073845.064192,1.562832608693812,3954266900.572322
1.311831599485291,45104700625.80244,1.541454339467332,3377028677.795106,1.542433637161441,2918177769.897048,1.418986705847361,25885122605.98822,1.470448313361952,16969953139.42344,1.499896647115084,12054628026.76053,1.517406259594965,9053606583.462511,1.527781275060158,7079786696.290756,1.533951300744363,5706333727.515814,1.537677179232797,4708136820.059947,1.539982189443978,3957393942.138014
1.291164860474466,44976622901.68454,1.519220732672034,3379646435.345605,1.520311173977439,2920701080.227993,1.397205356527534,25849814404.14183,1.44787944231868,16955470730.75172,1.477055148918595,12049307421.83227,1.494538986763079,9052627694.338734,1.505003163060666,7080891879.993638,1.511307774323576,5708417523.412881,1.515178591527987,4710640742.646744,1.517622507642514,3960029683.909487
1.271187972137173,44852630811.20528,1.497448184606227,3381832117.381968,1.498637494140185,2922836430.538775,1.376011925599771,25813749111.57779,1.425887853829779,16939955720.34966,1.454774145700671,12043020413.40215,1.47221321292902,9050803450.448406,1.482747763092867,7081267573.164257,1.489169387270536,5709869988.656292,1.493169062467079,4712593705.821858,1.495737246587278,3962179873.139747
1.251860825200624,44732346553.80878,1.476121323034445,3383589230.778813,1.477397422749811,2924585779.85265,1.355382228404024,25776935623.19939,1.404451734167997,16923434750.30766,1.433033522719603,12035791029.85601,1.450410193400343,9048152870.326307,1.460997421783909,7080928230.313814,1.467519335255641,5710701859.073809,1.471632430156982,4714003483.303683,1.474310712586998,3963849919.824455
1.233146687112817,44615430170.62816,1.455225300156519,3384920884.783144,1.456576256966605,2925950660.163452,1.335293499764554,25739384708.752,1.38355041501915,16905934369.24828,1.411814151598956,12027642950.51941,1.429112052885902,9044694609.069872,1.439735263111563,7079887956.136475,1.446341515632525,5710923525.150779,1.450553169490036,4714877495.090448,1.453327790611529,3965044861.700902
1.215011850200201,44501575681.64107,1.434745752310461,3385829753.538333,1.436159725679836,2926932135.735322,1.315724279803869,25701108670.80141,1.363164289948806,16887480917.72102,1.391097822015852,12018599442.88063,1.408301727145152,9040446914.049612,1.418945137013954,7078160468.976304,1.42562048092549,5710544998.395809,1.429916348922338,4715222774.020823,1.432773903076629,3965769329.328971
1.197425320657219,44390507598.13786,1.41466876203218,3386318037.599846,1.416133951135546,2927530760.63041,1.29665431125611,25662121044.09511,1.343274738732714,16868100429.52171,1.370867179563766,12008683308.39822,1.387962909725056,9035427585.783316,1.398611572302513,7075759067.442609,1.405341396014694,5709575879.471652,1.409707590452314,4715045933.030568,1.412634971392539,3966027510.962978
1.180358543379682,44281977778.92506,1.394980822158074,3386387424.124113,1.396485412219172,2927746534.180228,1.278064446956257,25622436332.0406,1.323864058675649,16847818547.19815,1.351105669115237,11997916835.93404,1.368080003235228,9029653943.36738,1.378719733415022,7072696599.746481,1.385489998616897,5708025327.755461,1.389913032439736,4714353132.807721,1.392897379944921,3965823116.937598
1.163785158276058,44175762600.25465,1.375668801686825,3386039045.463305,1.377200909116335,2927578854.057988,1.25993656634473,25582069776.394,1.304915402149902,16826660450.15659,1.331797483091098,11986321761.93621,1.348638074677322,9023142793.908186,1.359255380599837,7068985435.361839,1.366052562705288,5705902032.007868,1.370519294944682,4713150049.570688,1.373547942210867,3965159343.257468
1.147680784235289,44071660411.23488,1.356719913143041,3385273435.838142,1.358267529099653,2927026466.637494,1.242253499969541,25541037156.59407,1.286412719677587,16804650793.92813,1.312927514113779,11973919236.57394,1.329622814401688,9015910405.442583,1.340204833169641,7064637438.638903,1.347015864551939,5703214181.862989,1.351513447300217,4711441842.659119,1.354573868742467,3964038834.141546
1.132022827406284,43969489248.34596,1.338121681208673,3384090485.792554,1.339672613211772,2926087414.309614,1.224998961092502,25499354615.50107,1.268340707962142,16781813659.28874,1.294481311584221,11960729795.09941,1.311020498314341,9007972482.879501,1.321554935504438,7059663944.046108,1.328367151111355,5699969439.813416,1.332882977662449,4709233121.704903,1.335962736776397,3962463643.209164
