waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.23e-06) Y
8.806728247727236,50061340155.03719,5.248412399062581,24860132220.39648,4.685451515957828,14774548613.59164,4.406486562295377,9828040620.799416,4.19764692704439,7028428418.8108,4.024612258581351,5285062522.426311,3.877914863301964,4121724212.377367,3.752515777710722,3304463417.911316,3.644696595430708,2707393207.7875,3.551510127000114,2257624520.802607,3.470585485200352,1910373428.405615,3.399994556675708,1636770379.753634
9.463662792557106,49111832222.2198,5.55763850342939,24944349292.05076,4.924656590657009,14804864534.20058,4.613096462608493,9839798124.177181,4.383343442177199,7035691026.996857,4.195611573527986,5292198269.268236,4.038261246743885,4129863207.303082,3.904948751345119,3313622281.486567,3.791067797318415,2717243278.737854,3.693068358271728,2267789040.120362,3.608183086025506,1920535656.72294,3.534230515035367,1646700373.718494
10.16599400701234,47840279791.05029,5.897139664701067,24998742610.41489,5.18586356844383,14825835799.11631,4.837307538246707,9846125700.877283,4.583606128320193,7038782067.863831,4.378922469868008,5295723163.398408,4.209226320552267,4134759968.578771,4.066743247516582,3319869532.810542,3.945884563589265,2724510996.499835,3.8424179562587,2275695474.482035,3.753112060083089,1928746122.343684,3.675476868569375,1654956447.549167
10.9114868569785,46231728653.47464,6.269870363564992,25013920256.60693,5.471498546083027,14834677523.55705,5.081142007215601,9846012373.225515,4.800151867564121,7037345036.381927,4.576015848516986,5295542205.023897,4.392072813723633,4136412295.934387,4.238979593232546,3323218395.060359,4.110065872102032,2729192200.603697,4.000337373328212,2281312795.102248,3.906032189599207,1934948906.597935,3.82429675217695,1661464234.995031
11.69635877033582,44284133641.13361,6.678867758602469,24978959447.08807,5.784179110312508,14827935315.99119,5.346815883658138,9838122948.756962,5.034879889358669,7030853418.891062,4.788533042476246,5291471689.720972,4.588224827360344,4134777987.721037,4.422892835093342,3323672958.800641,4.284679083220237,2731292440.792343,4.167745412010505,2284629610.763712,4.067732945052507,1939111267.130335,3.98136992560971,1666171979.206782
12.51513791025961,42010818643.26089,7.127173835574647,24881484690.99266,6.12669746614669,14801424928.38016,5.636739438496535,9820752501.913107,5.28987896216671,7018579258.30185,5.018295366693447,5283216001.180876,4.799277924657586,4129756414.737976,4.619883199647389,3321213303.660828,4.470951593312634,2730815587.846714,4.345715131174526,2285646429.485321,4.239150314056202,1941219414.803642,4.147512538305346,1669049313.677623
13.36060794276522,39441856266.87281,7.617728421375104,24707887474.80072,6.501989666420334,14750195698.22675,5.953510198764044,9791785185.750738,5.5674305573258,6999561868.276153,5.267311599824788,5270343815.119382,5.027008124696987,4121169376.080447,4.831525642720107,3315779576.103629,4.670281212512521,2727750818.694005,4.535485929854742,2284365692.743828,4.42138146836646,1941271683.296195,4.323694850792682,1670083382.488412
14.22386864113894,36623934860.58411,8.15322838359779,24443728471.07909,6.913086875287751,14668532100.91078,6.299895691500799,9748662526.379009,5.870006072646961,6972578671.937491,5.537782114045664,5252264525.797794,5.273379017476251,4108741712.132422,5.059578129313206,3307255519.719897,4.884245202156517,2722058571.560792,4.738473808024473,2280780180.778924,4.615697056938371,1939269540.355209,4.511056272507607,1669272488.526421
15.09453651336679,33618452831.55811,8.735949474295957,24074358866.34534,7.363044112595996,14550010829.12264,6.678802562055008,9688368122.480705,6.20025570446607,6936121043.852595,5.832097954939246,5228206140.614648,5.540545865209217,4092082311.749203,5.30598799494503,3295451967.638102,5.11460772599833,2713656046.341496,4.956279802914309,2274860433.260805,4.823551129857093,1935207053.651365,4.710917472338736,1666617732.119563
15.96110050956462,30497853598.49375,9.367529563205531,23585783712.71402,7.854841680638178,14387633074.45014,7.0932281408514,9607437538.996737,6.560986011740083,6888379111.737639,6.152832698015327,5197196464.242656,5.830855140197069,4070666417.699146,5.572895373764957,3280090880.879806,5.36332517689532,2702402804.957469,5.190696443462213,2266541810.492415,5.046588746271169,1929059481.20335,4.924789597108734,1662113268.563354
16.81143530564627,27340536596.77182,10.04871578246219,22965764316.93595,8.391254659051718,14174052079.38383,7.546190082343033,9502003879.148403,6.95512265965913,6827240663.089785,6.502724383109648,5158050103.809044,6.146837476282591,4043820516.070021,5.862632247074233,3260790675.984497,5.632548454880707,2688087046.241375,5.443711766786574,2255711781.425906,5.286651176458967,1920771635.390553,5.154380708733671,1655735865.641072
17.63345873058803,24224969571.62058,10.77908362437528,22205117104.06966,8.974686711972391,13901913215.19287,8.04062948242427,9367890606.405201,7.385654324925683,6750310468.672267,6.884644279468743,5109364634.609861,6.491191489531858,4010711587.169252,6.177715177170181,3237053842.230584,5.924620812081191,2670413219.502003,5.717510026363539,2242198010.861033,5.545778290151,1910246617.664187,5.401599397037605,1647434411.963053
18.41589962787137,21223802186.02453,11.55674332315336,21299114730.52254,9.606966271130474,13564316311.01183,8.579283072452657,9200763043.044344,7.855553387253931,6654957251.174207,7.301548711848405,5049530092.626814,6.86675537727116,3970343072.331547,6.520829258871606,3208258201.192668,6.242069362512066,2648991816.028836,6.014467722469601,2225757863.269031,5.826207268613838,1897335486.090213,5.668555166917429,1637119963.283602
19.14911669060069,18398787920.02602,12.37805753700485,20248837908.19577,10.28910623513982,13155396372.96023,9.1645209147184,8996347803.471907,8.367668961605881,6538395849.738178,7.756409761216652,4976756666.000261,7.276462675524541,3921560517.392251,6.894800267719122,3173653588.831035,6.587587799404837,2623332438.015543,6.337143029806216,2206070062.711504,6.13036623072903,1881828435.958889,5.957554688444248,1624656866.303978
19.8258791608827,15797158307.90315,13.23740348008993,19062275753.2631,11.02103289958369,12670998604.35143,9.798147748359124,8750724372.288912,8.924588230109975,6397811399.127284,8.252120461138388,4889125826.969867,7.723278113671662,3863070391.406034,7.302551450146176,3132366198.007623,6.964007295667781,2592841571.303127,6.688256112052184,2182729447.458712,6.460860763474959,1863448163.095463,6.271092394906113,1609855503.539139
20.4419943193305,13449808525.86512,14.12702060821059,17754945856.59703,11.80129599395476,12109397722.98937,10.48116902517948,8460684404.3721,9.528463141607753,6230530016.527236,8.791370305497329,4784669881.308956,8.210109258229146,3793475896.762602,7.747040953359845,3083413229.939023,7.374252026136324,2556826841.905864,7.070657230088612,2155246015.742627,6.820450730655354,1841846239.062339,6.611833268318712,1592467274.527292
20.99665833392584,11371323520.20736,15.03698949891032,16349821332.864,12.62677926485782,11471983263.62262,11.21352695054126,8124141902.819358,10.18080161608133,6034236049.659919,9.376487671873655,4661483651.156361,8.739689733842676,3711333473.226315,8.231175632230567,3025730748.732208,7.821275310082597,2514509849.521852,7.487279015495086,2123049736.922077,7.212014138665226,1816603536.974776,6.982585008722688,1572182563.501204
21.49243106384234,9561579009.427525,15.95538614897875,14876423903.5176,13.49243942284698,10763807928.97395,11.99381759098708,7740561966.702778,10.88222566477742,5807229066.90243,10.00924738764836,4517869374.799582,9.314430441315181,3615232892.268577,8.757697039258415,2958217551.375777,8.30797212954686,2465049844.893682,7.941068863735151,2085502838.134567,7.638494315967113,1787235966.708277,7.386256187673285,1548632618.12818
21.9347973788489,8008452142.201068,16.8686462855175,13369068840.87263,14.39110938070811,9993883525.43125,12.81900717464561,7311359422.753588,11.63220348506755,5548704601.340809,10.69064436803864,4352511622.77345,9.936236587799099,3503902061.866134,9.329035986683353,2879797256.023545,8.837063874568091,2407580418.3256,8.434897206412595,2041921381.626261,8.102826290098706,1753206948.686565,7.825796496255077,1521396436.476658
22.33136554818262,6691101216.036269,17.76215522001925,11864408905.11769,15.31340796886861,9175117544.253382,13.68417359278208,6840205065.637849,12.42876862317416,5259032084.954205,11.42063823795174,4164673069.456355,10.60629074379362,3376334692.703102,9.947133387833327,2789499461.427511,9.410951783640407,2341260832.370223,8.971437593942261,1991607806.941838,8.607838133839472,1713948093.90564,8.304114898814706,1490013870.110745
22.69083902974889,5583316732.062366,18.62105074862488,10398581214.33758,16.24780075043202,8323819326.222551,14.58230688266857,6333171364.722754,13.26824646948977,4939993287.63492,12.19787919698424,3954394755.354157,11.32480575572287,3231934758.164252,10.61322737316031,2686558568.021418,10.03153690447611,2265342495.301216,9.553015245009732,1933895590.262393,9.156123353059019,1668889361.574583,8.823971517256147,1454006122.121856
23.02194939239185,4656570713.401927,19.43119219648442,9004366200.574495,17.18085308149546,7458767793.909364,15.50420875952093,5798656403.852461,14.1450160577372,4594937725.750985,13.01943197507308,3722677095.351081,12.09075628643328,3070666466.468842,11.3276101445743,2570525629.85954,10.70000672671836,2179249204.306031,10.1814222149562,1868206137.302778,9.749881294794529,1617499420.487331,9.387839560302092,1412904557.308437
23.33253582564773,3882543047.712357,20.18021255986677,7708783799.079506,18.09770532401105,6599913487.782222,16.43853432798229,5247047808.042309,15.05134236488695,4228811264.308991,13.88052212809384,3471612092.951448,12.9016039634056,2893192955.458628,12.08936280122272,2441384613.882129,11.41659213663127,2082667166.081561,10.85769982641711,1794116384.34734,10.39072428394972,1559335941.62713,9.997734777320975,1366288151.292034
23.6289042381692,3235029909.185194,20.85853909609607,6531467588.695868,18.98277993888387,5766867622.894266,17.37201701581181,4690126885.287475,15.97731963295546,3848023415.974518,14.77433633402409,3204435271.10797,13.75303824778656,2700982331.707869,12.89608239328189,2299660205.955635,12.18030312574279,1975637598.654546,11.58189268015996,1711433342.341458,11.07945296695963,1494104040.341197,10.65501197557869,1313828908.676113
23.91551938221063,2691211842.264102,21.46024791370083,5483995083.134184,19.82070100552372,4977387148.202379,18.28990868937352,4140261216.480924,16.91096792689095,3460138792.166894,15.69191456705006,2925469952.607465,14.63876250794133,2496357627.28271,13.74362243170384,2146500739.526682,12.98865769231583,1858641376.920875,12.35278350906313,1620269160.327451,11.81580531602205,1421719108.998039,11.36013129486505,1255343155.020144
24.19500618491775,2232288290.21197,21.98361747955688,4570160007.214532,20.59737010847333,4246077927.495751,19.17664939395616,3609480461.768361,17.83852134727872,3073406913.182889,16.62217549667504,2639948054.619351,15.55036131384757,2282469424.545399,14.62587535952758,1983718168.155087,13.83742529048909,1732662458.406597,13.16762425886008,1521107617.262455,12.59818997381187,1342368035.22005,12.1124013142552,1190844832.973974
24.46838348381647,1843511935.607956,22.43127048313717,3787005164.948878,21.30110237230921,3583500553.887817,20.01675457854429,3108561903.852312,18.74493529529082,2696176717.584957,17.55211541337373,2353710008.875213,16.47728923163271,2063177459.619011,15.53463205800358,1813768555.058359,14.72041336022555,1599215707.050693,14.02188571504294,1414850931.480179,13.42342094062035,1256560686.403594,12.90971165719125,1120595037.245865
24.73543242645848,1513715960.513623,22.80984541250093,3126333233.478147,21.9236895601246,2995783485.650868,20.79587274135815,2646258195.721807,19.61462063198337,2336269520.323575,18.46721363899607,2072808851.805542,17.40702170956063,1842840389.399808,16.45955795090738,1639662225.583291,15.629331899674,1460326237.054586,14.90905505284969,1302835230.16318,14.28647758701818,1165162151.846462,13.74827432121259,1045140406.247058
24.99510811734678,1234512261.10469,23.12921385219774,2576391643.375313,22.46123358796325,2484748497.515707,21.5019260676723,2228775860.625229,20.43238402602972,2000398419.772414,19.35206219805659,1803064799.896582,18.32540325025503,1626029280.283665,17.38832606038931,1464802518.684755,16.55377536945038,1318452204.486341,15.82051681621241,1186804743.191855,15.18032084141592,1069396266.190999,14.62239994592656,965332194.4174193
25.24592557913078,999396185.2263875,23.40134316592817,2123474468.008209,22.91459540894279,2048461728.008574,22.12620687761359,1859564598.294344,21.18451728007167,1693717644.756064,20.19121354432506,1549630652.827247,19.21721534957112,1417196707.650193,18.30694273894417,1292764649.930848,17.48136185254698,1176351001.089471,16.74555666257535,1068839234.357775,16.09580203362935,970812998.932129,15.52434176536142,882318459.4473439
25.48627850411821,802974385.1845912,23.63897541349487,1753270745.424243,23.28934097183614,1682062859.379818,22.66427337375332,1539417631.162434,21.85993744800894,1419561881.009559,20.97020749229011,1316630226.318418,20.06696547903202,1220345167.820514,19.20029014533902,1127038891.761097,18.39806465256587,1036898907.477345,17.67152715898973,951236141.5972475,17.02170386260316,871216630.3710103,16.44424486007491,797504239.9380528
25.71467376055499,640440430.4596153,23.85432953303727,1451883735.377601,23.59514011642901,1378705841.77374,23.11648198519959,1266828572.51518,22.45124108752814,1179399074.439085,21.67669925106093,1106920023.921549,20.85986840141619,1038741846.622399,20.05288960897719,970771654.3205138,19.28875982060665,902884255.304255,18.58420933489991,836357265.3604237,17.94495171350369,772557867.0766302,17.37024007106323,712478908.6421632
25.92988245849276,507310574.4322011,24.05802138276496,1206524734.659876,23.84467490462158,1130463792.084261,23.48802262524424,1038514163.833315,22.95551094535996,972980568.720342,22.30156967749199,922001107.7394451,21.58295364465964,874719831.7299367,20.84986136515722,826541015.0280421,20.13799323195831,776801293.4385524,19.46839106762579,726457719.5494021,18.85102647115299,676800060.7055093,18.2887189789068,628915521.0108006
26.13101902513873,399354125.0634183,24.258338188151,1005934172.846823,24.05221608200444,929095023.1680505,23.78839262562674,850001036.5536048,23.37471512209935,798640184.3706938,22.83986558365681,762079828.8824328,22.22619199397487,729589875.1502911,21.57801971297537,696198271.2456905,20.93094229451453,660673854.111298,20.30866254137518,623520009.5350817,19.7245956192492,585775779.3110192,19.18481713605253,548452788.9981771
26.31756441434714,312628760.0039968,24.46091968033384,840598038.8713334,24.2320982373733,766619969.3470395,24.0303467238101,696186512.0924859,23.71557870999809,653676269.9233319,23.29140481037989,626250344.4132234,22.78349715736036,603665969.8028708,22.227001907987,580795020.3394104,21.65451107369266,555933481.9572778,21.09039958231546,529116718.5748758,20.55035674176765,501053320.0834072,20.04311592690295,472574769.4039175
26.48935011032506,243546688.697804,24.66881476300093,702814816.9742233,24.39734032924637,635705841.6652797,24.2284701700432,571810513.6350417,23.98888852472526,534749852.7863531,23.66090118079507,512754960.8449624,23.25343811864418,496387914.2456137,22.79029119977363,480599209.3875207,22.29845695123437,463366730.5447884,21.80086871220719,444320742.2623349,21.31405636732245,423832065.9939845,20.84854816444196,402505030.3954364
26.64651771404059,188927797.4730336,24.88282260672448,586641315.0032778,24.55861234403308,529888296.918354,24.3976058911118,471807982.8335819,24.2083001437646,438244742.0597655,23.95752639042949,419273239.0244926,23.63950695742432,406509743.2875804,23.26597070859631,395187854.2030814,22.85640900952629,383133415.4876251,22.43034698300817,369673254.9965231,22.00360890283896,354880705.8105965,21.58745898102272,339130163.3367006
26.78946595266176,146022847.7707733,25.10200095267671,487725020.4549789,24.72365778504542,443673892.5692111,24.55139489173828,391540214.3794801,24.38882458172841,360555741.0939131,24.19392463697931,343196583.2974278,23.94983670655976,332317188.514738,23.65704927481156,323592671.9188382,23.32661456195415,314845190.6962252,22.97311266126897,305208907.9752237,22.61019960003522,294524389.0132459,22.24873390950341,282962292.8659641
26.9187938059578,112506707.3174314,25.32422932919352,403032244.3107623,24.8971773097283,372564708.9301974,24.70115081145996,326923885.2631494,24.54524416723532,298292557.3691416,24.38480970253032,281858039.574679,24.19635397253403,271840118.8561968,23.97124471940037,264469996.0499002,23.71225478513005,257684980.8418403,23.42814159954945,250527976.6625427,23.12922069829249,242677973.7890523,22.82486584839533,234143005.2984694
27.03524559615441,86449174.56083739,25.54673994959295,330505276.8217778,25.08109300226046,313032046.9321363,24.85519909713487,274486201.2488991,24.69071683575683,248404628.0472779,24.54536889217234,232702567.1045225,24.39346471880278,223034798.3743982,24.22019597782019,216268125.3216079,24.02121517303707,210544274.3594292,23.79935308509684,204898668.0293502,23.56087402787246,198914973.1187062,23.31280196404627,192483782.6617511
27.13966156238141,66272515.10718254,25.7665617040714,268708472.1129161,25.27506466811109,262447957.5510588,25.01870116599428,231373940.7437133,24.83577105563037,208243257.4820567,24.68974004496352,193397094.0250125,24.55647660128645,183922342.9720068,24.41818866706402,177371934.3815555,24.26528343074732,172157010.8437716,24.09529945763761,167370714.0678865,23.91029100926689,162557348.2907933,23.71440459102937,157532452.3684779
27.23293568683252,50703472.89347322,25.98085318458222,216528541.0396561,25.47712149076647,218972044.8636372,25.19388927005792,195335571.5905548,24.98779134349331,175581520.4852813,24.82980040458889,161889700.0912212,24.70002130700064,152680767.7678972,24.58058772260564,146213501.5813251,24.45886152936873,141214312.4354768,24.32828600573414,136883443.9256779,24.18708192005591,132770570.0811693,24.03639100197046,128652504.6715879
27.31598130995848,38725265.23731105,26.18712385851878,172971245.7240106,25.68429406873283,181394012.6866292,25.3805813766635,164683359.1794694,25.15098295193338,148610004.9775075,24.97441965254715,136432326.2768126,24.83673232858228,127696349.4094203,24.72223858025263,121346176.9109157,24.61738829545099,116451490.2305775,24.51302411302026,112356401.7697725,24.40432704627585,108650854.2863826,24.28969216080973,105102564.5137524
27.38970427605346,29532933.46957522,26.38335699570758,137059939.5062904,25.89316812543515,148947672.4804686,25.57683200234269,138232647.049837,25.32671754368343,125919393.4556416,25.12921578767886,115581629.8531903,24.97636010883842,107584738.6842302,24.85609891824452,101486199.0882513,24.75573637845414,96705632.31625505,24.66502760823187,92756512.56454676,24.57714088253486,89295919.41582106,24.48828104095136,86106127.99135911
27.45498288756446,22493768.92606386,26.5680548363106,107812271.3840291,26.10031878152943,121127254.1970452,25.77959483246886,115214147.6324105,25.51411764748667,106472147.6272431,25.29674953198036,98188830.45031616,25.12539513987737,91193306.35354373,24.99229543417936,85529888.82716356,24.88684661717809,80947323.29528317,24.7990220242215,77141257.25960226,24.72104030874534,73855562.31915744,24.64763878393512,70905714.08539577
27.51265372282911,17113407.76714673,26.74022785523449,84260661.04655239,26.3026149657904,97538791.49947062,25.98531019492786,95163355.14668177,25.71073606282699,89559422.56262916,25.47702745460132,83383201.74767719,25.28715904717278,77594083.25124308,25.13769010758703,72555527.78686441,25.02079345476576,68293073.67281826,24.92762547774463,64681328.32201494,24.85039216310873,61562634.60791271,24.7831128844309,58799665.76619873
27.56350230961005,13007496.69967195,26.89934797929991,65486954.34283515,26.49740419667119,77805740.55855154,26.19037042710797,77803026.4466771,25.91321416378733,74739596.49630989,25.6681639740704,70547822.40186024,25.46224558079521,66072306.62738857,25.29592678235872,61817625.49007655,25.16436353093736,58005825.88457336,25.06048194117314,54668415.76351822,24.97718691385364,51747958.9652065,24.90844302667008,49163113.72642246
27.60825768512509,9878455.411682509,27.04528198406511,50653054.94313446,26.68259903439423,61528248.45694276,26.39144948092618,62940499.57608408,26.11784354849011,61761662.89995778,25.86706931096756,59283486.03438576,25.64916119178188,56110624.9068923,25.46784535806888,52738029.05324567,25.32111537988307,49489734.7758909,25.20391243545368,46514159.79580587,25.11029410584197,43844146.11078507,25.03467814194031,41456675.03446586
27.64758996796501,7496694.019690603,27.17821723626579,39020015.40124474,26.85669017900287,48281168.73571694,26.58570592462443,50396517.82072638,26.32099506517336,50485290.3667915,26.07006789472157,49359259.53283307,25.84502358255311,47365760.78456753,25.6521132490106,44894365.83393131,25.49180501319876,42282795.9117167,25.36103733668133,39745154.06926217,25.25523623322848,37383253.72121274,25.1696028681879,35227233.25711173
27.68211018775812,5685604.273708281,27.29858816733858,29955005.37058818,27.01871006742613,37631872.94834847,26.77088100909601,39969954.07623324,26.51941013356416,40812841.88460279,26.27339375463213,40654608.49309171,26.04621078505416,39634954.50297937,25.84592879788529,38003349.2707603,25.67502554194226,36047680.50421972,25.53224551161045,33996616.86063336,25.41441083815161,31992008.50032764,25.31767169270133,30104768.26601952
27.71237174482532,4309675.611256527,27.40700870888821,22928804.31204138,27.16816714805263,29162667.79816002,26.94531790498063,31431461.03965287,26.7103690749033,32644252.61419536,26.47354533913581,33103532.64118379,26.24889597399511,32813798.28736415,26.04568398542147,31896287.84579855,25.86791512732436,30558687.69212633,25.71585598332977,29004698.4942218,25.58762399831599,27386277.0956415,25.48035278220414,25797904.69400176
27.73887299240777,3265154.983217848,27.50421349527822,17507240.18345037,27.30496641147947,22489143.0292803,27.10792734972515,24533912.86706255,26.89176095752671,25856740.24853132,26.66750731882295,26651420.89956334,26.4494418826306,26852196.3740122,26.24751666552641,26487136.01690409,26.0668210425439,25682483.22719362,25.90882915866556,24595496.84856362,25.77277953618449,23364290.28359979,25.65673258309009,22089003.91843089
27.76206054195908,2472750.388750292,27.59100890397575,13339557.6486749,27.42932724683768,17271374.32331209,27.25812120879806,19028482.59870816,27.06208188618989,20303672.50320294,26.852861053524,21230201.82339808,26.64465709356563,21717212.27607781,26.44772241430536,21737691.28416008,26.26785095047062,21352672.4592918,26.10742089231347,20668862.81391114,25.96658758285183,19796788.32923693,25.84422775877176,18827884.74022427
27.78233298474096,1871959.462231415,27.66823385479558,10145871.51395546,27.54170580649632,13218290.80398683,27.395730636903,14679202.5585356,27.22038652441656,15823888.56946764,27.02781075533128,16750607.04981382,26.83193346838905,17368962.37670712,26.64302594328003,17626875.29815934,26.46728243935655,17541773.37189258,26.30771647334654,17177220.99036522,26.16519597601592,16612649.29943994,26.0392793769801,15922494.12304985
27.80004480017987,1416679.563704787,27.73672959697743,7705059.681464877,27.64272599801553,10086937.75652456,27.52092074713068,11272930.82044428,27.36621324945181,12253904.21268594,27.19115187443799,13105940.34332822,27.00929137564842,13750534.37228635,26.83073029076478,14129663.41705513,26.66183157662388,14236205.73811631,26.50602058772154,14102554.7478566,26.3646917485079,13780637.62013118,26.23794726112875,13325661.41780251
27.81551028406323,1071821.687792139,27.79731735521921,5843827.599799476,27.7331209801224,7678572.919383986,27.63410955348061,8624396.435972707,27.49949830201952,9438394.770476844,27.34220450502301,10180935.56046243,27.17536008337304,10788552.14885403,27.00877030701945,11207290.46149817,26.84879926885069,11418945.05158424,26.69910746335717,11436242.00651921,26.56145678504456,11290302.68369115,26.43636497614328,11019088.30942218
27.82900737930655,810706.3555174714,27.85078257731772,4427251.313888364,27.81368551467046,5833192.289432154,27.73589567476047,6577314.349886591,27.6204895630794,7237155.3169632,27.48072960682187,7860931.541473271,27.32931750523992,8399364.767620238,27.17569818897117,8806578.692876434,27.02612228206424,9061334.823633939,26.8843518891411,9165433.290435202,26.75238704833635,9135980.222557146,26.63104929993274,8997558.799045632
27.84078133059376,613065.9037483856,27.89786454393755,3350844.301941154,27.88523857477676,4423597.417132532,27.82699688329858,5002898.213891282,27.72966663213784,5528535.359750312,27.60684080704922,6038895.514284309,27.47080859894854,6496573.179728851,27.33062588223957,6864471.7873169,27.19235682729587,7122417.119097337,27.05976865599397,7266975.458554525,26.93499868147374,7306641.682221361,26.81907947393707,7256622.455951472
27.85104811356918,463515.225199185,27.93925020369167,2534048.497498655,27.94859508456455,3349682.557185407,27.90819994260777,3796943.508225355,27.82767083813641,4210151.31709616,27.72092015325535,4619638.626290143,27.59985654430323,4997348.573384143,27.47314432066402,5314153.620740363,27.34661954854882,5552617.884640994,27.22398822385678,5707358.233364471,27.10744923797139,5781975.559285121,26.99817215139623,5785563.742599915
27.85999761116856,350383.2371507238,27.97557124105021,1914981.943292481,28.00454543964345,2533297.426702703,27.98032115168151,2876335.637628152,27.91524663962231,3197839.861112341,27.82354269553068,3521572.004535737,27.71677618188743,3826601.295993972,27.60323423518657,4090450.486094846,27.48850582717174,4298804.861625739,27.37619291993965,4446025.226696762,27.2685013572104,4533130.868033739,27.16668061117376,4565427.555428792
27.86779652565349,264821.3784930281,28.0074035421761,1446254.260431877,28.05384142609061,1913827.903535097,28.04417644441956,2175527.131157181,27.99319443132159,2423667.866959143,27.91541220593493,2676710.254317096,27.82209542414721,2919065.076703765,27.72117850189172,3133561.794138855,27.61800004377873,3308795.888336852,27.51603288588522,3439633.514041027,27.41745211154814,3525847.156545971,27.32354453232792,3570473.848535535
27.87459102626171,200124.3685347258,28.03526837711792,1091665.968563617,28.09718724122525,1444509.119825855,28.10055964343995,1643286.847892995,28.06233390695767,1833578.804060242,27.99730858531239,2029620.400311749,27.91648752727251,2219795.627413732,27.82748210537549,2391064.013268161,27.73538766955622,2534504.034876108,27.64353572146809,2645752.764656121,27.55404598572092,2724060.820095437,27.4682119357005,2771136.197611219
27.88050914017002,151213.2853809578,28.0596347562152,823625.5251834985,28.13523446642721,1089416.904366114,28.1502274274645,1239859.656762252,28.12347667758496,1385037.279998752,28.07004640294928,1535857.88413541,28.00071514687098,1683653.538461986,27.92280285759253,1818553.178838729,27.84117517358395,1933657.046497018,27.75901909450798,2025398.600984406,27.6783842489688,2092877.805566546,27.60054952613071,2137035.278858521
27.88566289955032,114242.5652040783,28.08092253961829,621140.857962445,28.16858001343374,821052.8821671755,28.1938896570501,934573.6740789241,28.17740667854137,1044868.784528931,28.13444339803726,1160252.315437027,28.0755858378998,1274244.588727571,28.00789395525448,1379387.686625391,27.93602081243911,1470384.711456371,27.86301182707991,1544388.550428146,27.79083899346347,1600525.035459959,27.72075263797467,1639296.526755687
