waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.02e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.02e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.12e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=1.12e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=2.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=2.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=3.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=3.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=4.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=4.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=5.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=5.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=6.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=6.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=7.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=7.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=8.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=8.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=9.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / 6.2831 / OP("/M0" "cgg"))) (L=9.2e-07) Y
1.207410367326424,9097667283.786705,0.9083256737490789,162947693.178168,0.9048348411616509,135685582.6958708,1.048902836207721,3045066716.894024,0.9928076607095989,1515324901.836086,0.9636268057440954,905559792.3578455,0.9456401023310338,601903782.9064531,0.9334151137186291,428964937.8964062,0.9245565117497043,321165744.7141458,0.9178391427294017,249452823.9662499,0.9125696715748567,199340741.4060061
1.227292138099998,9140553941.731697,0.9212045834320212,163792267.4454636,0.9176450391292233,136390191.664833,1.064789171114174,3059878818.341784,1.007436252446,1522856012.428111,0.9776319067879025,910120897.4005294,0.9592710714024129,604962547.2445418,0.9467961416352709,431158648.2786046,0.9377585942178952,322815877.5799752,0.9309067399369022,250739120.4995561,0.925532497907449,200371566.9504308
1.247785384963208,9184095370.886602,0.9343983190625748,164644610.6917314,0.9307674958554613,137101234.2077101,1.081109720373649,3074869179.950738,1.022447521721996,1530468948.117079,0.9919949726556492,914728874.8446041,0.9732454552427295,608051660.3558458,0.9605109841057039,433373602.378235,0.9512876781045567,324481707.4023937,0.9442962516033476,252037486.1392048,0.9388132956926158,201411959.564961
1.268917486713863,9228308008.168516,0.9479180925920571,165504859.7955573,0.9442133007274882,137818822.360245,1.097881750759034,3090041979.489909,1.037856039522954,1538165472.473115,1.006729324904178,919384678.9886947,0.9875758535012787,611171715.4705741,0.9745717701775385,435610202.9051996,0.96515556128498,326163524.6730925,0.9580192298761725,253348139.9382323,0.9524234275223831,202462090.1164783
1.290717472714886,9273208915.542759,0.961775648268448,166373157.2722575,0.9579940681056467,138543072.7280515,1.11512344766205,3105401598.10951,1.053677117826561,1545947432.395352,1.021848946721383,924089307.7680382,1.002275482519928,614323332.2272209,0.9889912166713776,437868870.1131835,0.9793746092381648,327861632.3156273,0.9720877796399631,254671310.184973,0.9663747973161849,203522136.5850442
1.313216149864183,9318815783.829155,0.975983294528277,167249651.6778242,0.9721219686831559,139274106.8133985,1.132853977099124,3120952634.207371,1.069926857303433,1553816764.13176,1.037368524476567,928843805.9320679,1.017358213473939,617507158.5944225,1.003782664157019,440150043.0716599,0.9939577895275448,329576346.5840613,0.9865145919025475,256007235.0700078,0.9806798828713317,204592284.5761397
1.336446241527565,9365146929.83497,0.9905539382164399,168134498.050551,0.9866097631277332,140012051.3724867,1.151093552840961,3136699918.232108,1.086622198770576,1561775499.796155,1.053303492456542,933649268.4972365,1.032838613390855,620723872.9622041,1.018960115615056,442454181.0525879,1.008918708835281,331307998.0430064,1.001312979638835,257356163.4116838,0.9953517707984886,205672727.8781013
1.360442539763966,9412221285.119648,1.005501121335854,169027858.3918994,1.001470838202473,140757038.8045723,1.169863509169176,3152648528.450376,1.103780978748883,1569825774.421103,1.069670081077955,938506844.4995829,1.048731989305649,623974186.4187955,1.03453827802214,444781765.0413269,1.024271652774876,333056932.6360776,1.016496916307421,258718355.4482175,1.010404194049817,206763669.0708369
1.385242072340333,9460058374.399694,1.020839060549203,169929902.1921589,1.016719245583095,141509207.577401,1.189186379820483,3168803807.694676,1.121421989513972,1577969833.587011,1.086485368897128,943417741.073406,1.065054435837294,627258845.230325,1.050532607122776,447133299.3839449,1.040031628729904,334823512.8515654,1.032081077276849,260094083.7021084,1.025851572268468,207865320.19033
1.410884286224998,9508678281.271467,1.036582689677742,170840807.0047852,1.032369743610777,142268702.6921432,1.209085983743358,3185171381.093541,1.139565044072486,1586210041.66904,1.103767338773036,948383227.8842717,1.081822886501999,630578633.5421492,1.066959355677968,449509313.5839704,1.056214411992261,336608118.9948058,1.048080884422817,261483633.9241551,1.041709055211513,208977903.4546027
1.437411249466779,9558101598.566692,1.052747705467435,171760759.0744221,1.048437842244443,143035676.1919166,1.229587518364884,3201757174.766195,1.158231046544008,1594548890.744004,1.121534938577818,953404641.9464827,1.099055169112027,633934376.3221513,1.083835625511727,451910364.2628272,1.072836595502126,338411150.5776599,1.064512554184865,262887306.1249533,1.057992569524644,210101652.057285
1.464867873616498,9608349360.265083,1.069350616921032,172689954.0240222,1.064939851503933,143810287.718322,1.250717661147666,3218567435.437947,1.177442068482952,1602989010.199389,1.139808146892441,958483392.8568659,1.116770065646865,637326942.5679121,1.101179423710832,454337037.2994115,1.089915643523833,340233027.8364492,1.08139314940157,264305415.7025056,1.074718869176154,211236811.035542
1.493302159132721,9659442951.476269,1.086408798526344,173628597.6070138,1.081892933726292,144592705.120862,1.272504680309814,3235608750.899016,1.197221431735719,1611533177.085462,1.158608044173999,963620968.4784644,1.134987377025843,640757248.8013045,1.11900972337184,456789950.1656434,1.107469949627911,342074193.3907592,1.098740635277396,265738294.6754,1.091905589890491,212383638.2197729
1.522765466539834,9711403992.58214,1.103940547746462,174576906.5310536,1.099315159991897,145383105.1246069,1.294978555686435,3252888071.186656,1.217593798497244,1620184327.248771,1.177956889935942,968818941.1090217,1.153727993259027,644226262.8756757,1.137346529332548,459269754.4761152,1.125518899389855,343935114.056599,1.116573939872609,267186293.0318855,1.109571307958405,213542405.2732087
1.553312816480271,9764254193.216639,1.121965147177434,175535109.3605319,1.117225571115849,146181674.0619949,1.318171110830697,3270412730.315817,1.238585269308799,1628945567.281002,1.197878206544347,974078974.1702467,1.173013969506776,647735008.1223494,1.156210949373813,461777138.7714233,1.14408293826153,345816282.8285544,1.134913019550622,268649780.206116,1.127735603841795,214713398.8302954
1.585003222231354,9818015171.376371,1.140502931823626,176503447.5056774,1.135644243643497,146988608.67523,1.342116157588484,3288190468.315443,1.260223489826839,1637820187.310215,1.218396870303186,979402829.4542662,1.192868608638837,651284567.8646591,1.175625271432407,464312831.5561463,1.163183645122097,347718221.046779,1.153778929865398,270129146.693808,1.146419131037693,215896921.7435656
1.617900058748885,9872708232.632133,1.159575361991181,177482176.3068249,1.15459236133768,147804116.9963403,1.366849654535134,3306229453.241651,1.282537767292191,1646811674.651562,1.239539210580262,984792374.9634267,1.213316550951905,654876090.3289511,1.195613047427188,466877604.6138015,1.182843812072697,349641480.7658694,1.173193902425863,271624805.8205938,1.165643690717772,217093294.4495586
1.652071472864612,9928354104.187946,1.179205102356567,178471566.2231797,1.174092292700355,148628419.3126276,1.392409880838766,3324538302.733531,1.305559197741837,1655923728.320642,1.261333117814717,990249593.3782494,1.23438387178164,658510793.9829755,1.216199184370586,469472276.6224346,1.203087531103876,351586647.3438952,1.193181428335454,273137195.6773987,1.185432312718403,218302856.4652514
1.687590839913891,9984972618.455078,1.199416107830943,179471904.1361987,1.194167675132997,149461749.2259019,1.418837627315256,3343126104.546811,1.329320805133582,1665160274.393639,1.283808161347904,995776591.1856434,1.25609818783208,662189973.332579,1.237410043515938,472097717.0956228,1.223940288337706,353554342.271031,1.213766348873992,274666781.2382428,1.205809343522279,219525968.0273803
1.724537272816772,10042582340.92898,1.220233716912956,180483494.7785361,1.214843506410119,150304354.81463,1.446176406668797,3362002435.341391,1.353857693699582,1674525482.173072,1.306995718133954,1001375608.494905,1.278488773143947,665915005.2074459,1.259273548380179,474754850.6745852,1.245429066629128,355545226.2583397,1.234974954167017,276214056.676911,1.226800541947205,220763011.8879723
1.762996190495154,10101200137.53261,1.241684753303911,181506662.3003229,1.236146244219025,151156499.9088424,1.474472685173492,3381177376.805356,1.379207215010397,1684023781.084716,1.330929113516247,1007049029.562064,1.301586685735059,669687355.5656317,1.281819302582051,477444661.7976323,1.267582457404382,357560002.6081962,1.256835090675878,277779547.8999241,1.24843318334197,222014395.280334
1.803059953498281,10160840677.27719,1.263797636651125,182541751.9853689,1.258103914608174,152018465.4883935,1.503776138350448,3400661527.964959,1.40540915141992,1693659878.187925,1.355643775403771,1012799394.033037,1.325424906072754,673508586.84439,1.305078718550208,480168199.7732399,1.290430782720183,359599420.8885467,1.279376278441757,279363815.3141241,1.270736173184525,223280552.0706111
1.844828575848378,10221515867.13745,1.286602503389467,183589132.1306435,1.280746230287485,152890551.2158769,1.534139933537274,3420466012.250937,1.432505917776938,1703438776.126197,1.381177403349378,1018629408.901962,1.35003848868234,677380365.8809825,1.329085158285105,482926584.2823007,1.314006228647353,361664280.9335741,1.302629839129891,280967456.8478902,1.29374017108585,224561945.1108278
1.888410523430682,10283234217.46741,1.31013133876917,184649196.1030805,1.30410471983844,153773077.1161835,1.565621042639214,3440602477.560533,1.460542783534752,1713365791.274008,1.407570154223471,1024541961.161843,1.375464728359382,681304472.4212428,1.35387408750594,485721011.333474,1.338342991218773,363755437.1931629,1.326629036048792,282591111.2454294,1.317477726325433,225859068.8099433
1.933923610763146,10346000138.08058,1.334418121292072,185722364.5882979,1.328212869021796,154666385.4152658,1.598280588801304,3461083087.165043,1.489568117671345,1723446571.746784,1.434864846395058,1030540131.098967,1.401743342640322,685282808.2250029,1.3794832446814,488552759.6925284,1.363477436336592,365873803.4527423,1.351409227465174,284235461.6536242,1.341983426183632,227172451.939873
1.981496009719944,10409813167.2105,1.359498980930916,186809088.0461536,1.353106275518482,155570842.5511324,1.632184231257718,3481920498.859681,1.519633659154025,1733687114.828895,1.463107184581488,1036627206.148635,1.428916672398716,689317406.7653362,1.405952826633951,491423197.8018579,1.38944827520993,368020357.9432809,1.377008034701412,285901239.5204024,1.367294058494502,228502660.6934751
2.031267385781772,10474667137.79275,1.385412372679845,187909849.3880794,1.37882281860723,156486841.3703232,1.667402593208291,3503127829.231115,1.55079481605077,1744093783.235471,1.492346007813342,1042806695.185683,1.457029902677344,693410443.5018069,1.433325692625103,494333791.1992948,1.416296757095352,370196148.8581325,1.403465526691453,287589228.8223129,1.393448790023069,229850302.0111084
2.083390179680352,10540549287.59262,1.412199267181907,189025166.8907192,1.405402845474102,157414803.523059,1.70401173825516,3524718599.327484,1.583110996812705,1754673319.451597,1.522633563287125,1049082343.066302,1.48613130614411,697564246.685437,1.461647589077694,497286110.4353562,1.444066881341786,372402300.2886908,1.430824422886947,289300270.6367058,1.420489362476552,231216027.1912757
2.13803105493217,10607439321.22684,1.43990336040497,190155597.3593605,1.432889376067263,158355182.0697599,1.742093701718177,3546706657.356925,1.616645977736696,1765432857.181532,1.554025809252192,1055458145.165007,1.516272511877306,701781308.6232364,1.490967397375425,500281839.4741791,1.472805631003518,374640018.5838326,1.459130316651493,291035268.070218,1.44846030819364,232600535.7989264
2.195372534756382,10675308432.51498,1.468571304595017,191301739.5528086,1.461328328659826,159308464.3105473,1.781737084052327,3569106073.322222,1.651468311173617,1776379928.683302,1.586582750506825,1061938361.558319,1.547508802549626,706064297.2910264,1.521337407505011,503322784.5446028,1.50256323058453,376910599.1282768,1.488431921562544,292795191.5498229,1.477409187823927,234004579.8818181
2.255614855281794,10744118294.09697,1.49825296303031,192464237.878392,1.490768768568469,160275174.8474653,1.823037714632199,3591930999.735791,1.687651779687564,1787522466.453537,1.620368810570173,1068527530.390645,1.579899443497382,710416068.1325743,1.552813620678768,506410883.3827676,1.533393430820351,379215433.5213945,1.51878134336244,294581084.4748328,1.507386852616153,235428968.5006131
2.31897806580058,10813820016.96339,1.529001691437002,193643786.3613714,1.521263182801647,161255878.8862126,1.866099395368222,3615195491.776739,1.725275902107117,1798868797.355387,1.655453245161645,1075230479.812719,1.613508047639844,714839675.817842,1.585456084502463,509548214.7745039,1.565353823796615,381556017.1196468,1.550234380668971,296394069.2173426,1.538447734284744,236874572.571561
2.385704411143584,10884353074.4372,1.560874649312947,194841132.8866908,1.552867783784684,162251185.7798184,1.911034735001153,3638913279.488107,1.764426498256586,1810427626.841321,1.691910602268643,1082052337.702847,1.648402980763265,719338385.6500033,1.619329264743295,512737008.2626349,1.59850619215415,383933956.8813086,1.582850857978726,298235353.4437326,1.570650165826438,238342330.0111132
2.456061036033549,10955644172.14357,1.593933144849278,196057083.7021572,1.585642845737244,163261752.8104839,1.957966086511647,3663097483.921906,1.805196320129988,1822208010.405717,1.729821234830287,1088998538.159367,1.684657812315559,723915684.2056155,1.654502458315603,515979653.8285249,1.63291689664784,386350979.4198783,1.616694994981647,300106236.7098614,1.604056737119922,239833251.1587846
2.530343056481879,11027606026.57175,1.628243017647685,197292508.1600424,1.619653077770026,164288289.1971728,2.007026601910866,3687760268.591746,1.847685758393093,1834219308.804228,1.769271872924221,1096074823.481587,1.722351817583955,728575288.660031,1.691050252748781,519278711.2856594,1.668657306920788,388808939.1304729,1.651835816762445,302008117.2561234,1.638734689671115,241348424.4370584
2.608877048833456,11100135989.07622,1.663875064015057,198548343.6578054,1.654968038331802,165331560.3047589,2.058361420778918,3712912417.275711,1.892003634391202,1846471122.896518,1.810356263332726,1103287240.027852,1.761570537963451,733321154.0850075,1.729053038145664,522636919.0319893,1.705804281038583,391309826.1990466,1.688347610104898,303942498.893827,1.674756355475138,242889022.1838278
2.692025012737425,11173114418.93578,1.700905510288301,199825600.7169699,1.691662596286454,166392392.0147009,2.112129011325932,3738562829.224942,1.938268089327835,1858973203.209563,1.853175885503265,1110642125.945123,1.802406406985641,738157477.8010156,1.768597578495573,526057201.6926808,1.744440700114348,393855774.2344259,1.72631043185134,305910997.8292099,1.712199645665516,244456306.5622173
2.780188869781133,11246402668.03328,1.739416540413947,201125368.1106635,1.729817444645362,167471675.196186,2.168502685502695,3764717923.280774,1.98660758399011,1871735328.491889,1.897840754229367,1118146088.296317,1.844959450884458,743088699.6153831,1.809777650191115,529542676.0405408,1.784656065259512,396449067.1741222,1.765810676116801,307915349.2131916,1.751148595425752,246051635.4126751
2.873815564185139,11319840490.76593,1.779496884895108,202448817.9131013,1.769519673838443,168570370.1890035,2.22767231282082,3791380943.377665,2.03716202436146,1884767146.657259,1.944470320885985,1125805966.56321,1.889338073749474,748119496.4713132,1.852694756731653,533096654.4015218,1.826547165136026,399092145.0023158,1.806941708132161,309957413.1304352,1.79169397256431,247676467.8605442
2.973402834875234,11393242636.05014,1.821242479240257,203797210.2960935,1.810863412394365,169689511.1733114,2.28984626108892,3818551159.464202,2.090084030714916,1898077970.635771,1.993194486787013,1133628778.869753,1.935659938783158,753254769.6634747,1.897458929900895,536722644.5304831,1.870218823583448,401787607.6769775,1.849804573612527,312039179.6465265,1.83393395821945,249332369.4259633
3.079505727936632,11466394313.82967,1.864757201224234,205171897.8356885,1.853950544036515,170830210.2547039,2.355253596255402,3846222959.988278,2.145540370355724,1911676520.815585,2.044154744222637,1141621646.553801,1.98405295886335,758499622.3353658,1.944189629206651,540424344.6700886,1.915784738172347,404538216.4868678,1.894508793838062,314162772.4124762,1.877974909386485,251021016.2983574
3.192743912623053,11539045156.14352,1.910153697624621,206574329.012961,1.898891511508344,171993661.0328976,2.424146577976409,3874384834.615369,2.20371357711559,1925570605.043368,2.09750546301367,1149791691.922067,2.0346564115462,763859324.4551338,1.99301675309489,544205632.1753463,1.963368422119612,407346891.8412,1.941173258119,316330450.1758651,1.923932214370225,252744198.3306677
3.313809849259349,11610901211.88767,1.957554312651771,208006050.492671,1.945806218944468,173181141.3456197,2.496803492374325,3903018248.442614,2.264803784024886,1939766726.650762,2.15341534302322,1158145903.171237,2.087622195860372,769339261.8657814,2.044081777428405,548070543.6898979,2.013104263820384,410216706.2277254,1.989927227022279,318544605.3616273,1.971931253886251,254503820.1738797
3.443477828343281,11681614423.73646,2.007092132076287,209468707.6373322,1.994825046329934,174394014.7820064,2.573531868641558,3932096411.043892,2.329030799328171,1954269610.798609,2.212069056026896,1166690959.579279,2.143116250774044,774944865.3231062,2.09753903898476,552023244.3907672,2.065138720336298,413150870.7511252,2.040911461693665,320807758.6558177,2.022108482394829,256301899.804555
3.582613849290338,11750768933.99564,2.058912159104367,210964042.5566744,2.046089991569197,175633730.4374031,2.654672131515882,3961582944.327753,2.396636460172332,1969081639.69734,2.273669103690755,1175433009.21383,2.201320158095268,780681514.6777461,2.153557184312262,556067983.2710861,2.119631663563401,416152713.2754533,2.0942794968487,323122548.2455007,2.074612646382263,258140563.4905932
3.732186223605479,11817863453.24759,2.113172640390987,212493888.7975065,2.099755957950441,176901820.2286566,2.74060174691546,3991430451.162286,2.467887302867974,1984202188.072943,2.338437922162238,1184377390.638556,2.262432955823312,786554412.5442499,2.212320807218522,560209030.8047129,2.176757900518016,419225645.7357997,2.15019907756067,325491712.0298391,2.129606158738409,260022035.9864587
3.893276655469105,11882288804.91872,2.170046563245774,214060161.5400905,2.155992207371903,178199892.8999498,2.831739922676947,4021578980.441438,2.543077593540942,1999626851.656332,2.406620267946561,1193528289.514338,2.326673191624843,792568420.9620246,2.274032301481415,564450594.6383721,2.236708892255632,422373117.651741,2.20885378287573,327918060.7151908,2.187266651148176,261948624.4417582
4.067091352186181,11943299642.00877,2.229723348106595,215664841.8778688,2.214984002625887,179529623.6178478,2.928552929579503,4051954371.918032,2.622532768116014,2015346563.432949,2.478485924292011,1202888320.698521,2.394281250169175,798727853.7401131,2.338913959084794,568796708.201535,2.299694699400091,425598552.2696906,2.270444862561515,330404439.2360831,2.247788729547915,263922694.1401218
4.25497142167664,11999979247.19183,2.292410763754751,217309953.4119538,2.276934465338101,180892737.7744157,3.031560108376037,4082466443.82405,2.706613335656609,2031346594.684988,2.554332772164554,1212458026.558357,2.465521992497359,805036216.4601135,2.407210348389844,573251086.3404077,2.365946186118618,428905261.0912216,2.335193316962624,332953673.4037232,2.311385961215497,265946633.754436
4.458401394870898,12051196332.01499,2.358337096534053,218997528.9862775,2.342066679849225,182290987.2838977,3.141340624395595,4113006956.343685,2.795719303690244,2047605440.029538,2.634490274895615,1222235282.835888,2.540687750349196,811495885.5800934,2.479191011124407,577816941.3157406,2.435717518618927,432296331.8288139,2.403342253992681,335568498.079633,2.378293125971452,268022807.308603
4.679014141856388,12095552952.83543,2.427753609001075,220729564.9231465,2.410626077396046,183726117.2683624,3.25854101937745,4143447243.217198,2.890295187569392,2064093586.913973,2.719323430449414,1232214604.581431,2.62010172328172,818107717.8437014,2.555153521820045,582496751.8200674,2.509288998813978,435774484.1021974,2.475159561704042,338251462.5186096,2.44876876824593,270153489.4797778
4.918589726472701,12131323247.03144,2.500937327923894,222507959.5972681,2.482883139359371,185199820.581449,3.383883585958333,4173635351.797221,2.990835667021212,2080772169.199837,2.809237249492335,1242386346.356392,2.704121831212851,824870581.361909,2.635426958178192,587291977.1535938,2.586970278578657,439341886.4980041,2.550940939555097,341004807.8495307,2.523098091346299,272340780.2715666
5.179044912679774,12156383960.85169,2.578194206245592,224334432.6225128,2.559136462997427,186713677.1233445,3.518175546857964,4203392469.575024,3.097891950065187,2097591499.980559,2.904681820267752,1252735792.859602,2.793145079257477,831780800.3852218,2.720375835496865,592202708.4496113,2.669104004787655,442999928.0325271,2.631013336268953,343830311.0073499,2.601596240003704,274586494.4627357
5.462409255567548,12168140118.96787,2.659862708320553,226210420.3447781,2.639716237786491,188269074.3695225,3.662318948400573,4232508344.791056,3.212078894724931,2114489468.759866,3.00615802143844,1263242137.858251,2.887612494645989,838831506.9410522,2.810404562226009,597227248.961973,2.756069949690753,446748936.6692582,2.715738846740523,346729088.8559461,2.684612021930085,276892020.6273191
5.770783329608816,12163453196.9844,2.746317872041765,228136942.7757712,2.72498818491425,189867104.9974109,3.817321062512211,4260735334.26082,3.334082918352038,2131389770.593752,3.114223939621485,1273877349.966339,2.988014695948067,846011894.0659428,2.905962476115926,602361615.9965124,2.848289684518613,450587837.4463171,2.805519124289564,349701355.8276196,2.772532123249453,279258143.9874526
6.106275286337439,12138585230.21023,2.83797590479116,230114436.6222572,2.815358016064568,191508436.990303,3.984304913423411,4287780639.470247,3.464670686852608,2148199908.065013,3.22950203635682,1284604922.185121,3.094898150936868,853306367.0031688,3.007549519976761,607598958.0961895,2.946231855510702,454513743.0517805,2.900800366850338,352746128.2407266,2.865785875575632,281684826.9732463
6.470914476423019,12089180294.93586,2.935299371480218,232142548.7344292,2.911276469512293,193193151.1834176,4.164519279735037,4313296232.873952,3.604698512795639,2164808870.096743,3.352687085283195,1295378496.621689,3.208872168423891,860693589.8660811,3.115722610764546,612928882.4603984,3.050418119243344,458521470.3937394,3.002078935134466,355860868.62801,2.964850633079653,284170941.2086458
