waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.02e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.02e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.12e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=1.12e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=2.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=2.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=3.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=3.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=4.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=4.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=5.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=5.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=6.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=6.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=7.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=7.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=8.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=8.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=9.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (L=9.2e-07) Y
1.207410367326424,0.2901997612104533,0.9083256737490789,0.2063368388129807,0.9048348411616509,0.205347905708093,1.048902836207721,0.245470395245071,0.9928076607095989,0.2299237523302263,0.9636268057440954,0.2218302639220607,0.9456401023310338,0.2168215128956184,0.9334151137186291,0.2134027973386947,0.9245565117497043,0.2109162121591353,0.9178391427294017,0.2090247751288741,0.9125696715748567,0.2075372714640381
1.227292138099998,0.2957029970061686,0.9212045834320212,0.2096165056144559,0.9176450391292233,0.2086059201586835,1.064789171114174,0.2496909331955771,1.007436252446,0.233750664128167,0.9776319067879025,0.2254627143717241,0.9592710714024129,0.2203371399847512,0.9467961416352709,0.2168402128015702,0.9377585942178952,0.2142975133353267,0.9309067399369022,0.2123638280881968,0.925532497907449,0.2108433645492674
1.247785384963208,0.3014017770100385,0.9343983190625748,0.2129872517377081,0.9307674958554613,0.2119541410357605,1.081109720373649,0.2540434537753773,1.022447521721996,0.2376917805848616,0.9919949726556492,0.2292009274438379,0.9732454552427295,0.2239535740336488,0.9605109841057039,0.2203751681811652,0.9512876781045567,0.2177740362097027,0.9442962516033476,0.2157963718776437,0.9388132956926158,0.2142416069247422
1.268917486713863,0.307306303665459,0.9479180925920571,0.2164527896395471,0.9442133007274882,0.2153962342409537,1.097881750759034,0.2585340110980268,1.037856039522954,0.2417521017858735,1.006729324904178,0.2330494215696803,0.9875758535012787,0.2276750567863374,0.9745717701775385,0.2240117253677802,0.96515556128498,0.2213497163192779,0.9580192298761725,0.2193262483949722,0.9524234275223831,0.2177357683309478
1.290717472714886,0.3134274961895925,0.961775648268448,0.2200170341912092,0.9579940681056467,0.2189360649466126,1.11512344766205,0.2631690316898949,1.053677117826561,0.2459369210388511,1.021848946721383,0.2370129736084269,1.002275482519928,0.2315060688598952,0.9889912166713776,0.227754172592178,0.9793746092381648,0.2250287068241593,0.9720877796399631,0.2229575107483325,0.9663747973161849,0.2213298248054847
1.313216149864183,0.319777054558167,0.975983294528277,0.2236841166169108,0.9721219686831559,0.2225777112754024,1.132853977099124,0.2679553435112621,1.069926857303433,0.2502518466296962,1.037368524476567,0.2410966375358815,1.017358213473939,0.2354513467469488,1.003782664157019,0.2316070403626816,0.9939577895275448,0.2288153937109558,0.9865145919025475,0.2266944379239611,0.9806798828713317,0.2250279729426514
1.336446241527565,0.3263675304552638,0.9905539382164399,0.2274583995996407,0.9866097631277332,0.226325479121827,1.151093552840961,0.2729002077340438,1.086622198770576,0.2547028255447835,1.053303492456542,0.2453057647784466,1.032838613390855,0.2395159012909145,1.018960115615056,0.2355751187675744,1.008918708835281,0.2327144122882346,1.001312979638835,0.2305415506928158,0.9953517707984886,0.2288346453517594
1.360442539763966,0.3332124060835621,1.005501121335854,0.2313444936698746,1.001470838202473,0.2301839182285013,1.169863509169176,0.2780113535861725,1.103780978748883,0.2592961693696126,1.069670081077955,0.24964602636383,1.048731989305649,0.2437050377850121,1.03453827802214,0.2396634762812514,1.024271652774876,0.2367306651039865,1.016496916307421,0.2345036288800275,1.010404194049817,0.2327545274334437
1.385242072340333,0.3403261818631758,1.020839060549203,0.2353472750061812,1.016719245583095,0.2341578396428911,1.189186379820483,0.2832970166130026,1.121421989513972,0.2640385826003375,1.086485368897128,0.2541234370806741,1.065054435837294,0.2480243778640157,1.050532607122776,0.2438774802288533,1.040031628729904,0.2408693414302267,1.032081077276849,0.2385857301353764,1.025851572268468,0.2367925756069928
1.410884286224998,0.3477244742020764,1.036582689677742,0.2394719047917,1.032369743610777,0.2382523346948449,1.209085983743358,0.2887659807523749,1.139565044072486,0.2689371936343507,1.103767338773036,0.2587443818628455,1.081822886501999,0.2524798833780645,1.066959355677968,0.248222819082535,1.056214411992261,0.2451359384769932,1.048080884422817,0.2427932103592434,1.041709055211513,0.2409540371372526
1.437411249466779,0.355424124702364,1.052747705467435,0.2437238502874848,1.048437842244443,0.2424727956517531,1.229587518364884,0.2944276246732105,1.158231046544008,0.2739995887400801,1.121534938577818,0.263515644640931,1.099055169112027,0.257077882461018,1.083835625511727,0.252705526783475,1.072836595502126,0.2495362845174812,1.064512554184865,0.2471317459568916,1.057992569524644,0.2452444717272998
1.464867873616498,0.3634433223793256,1.069350616921032,0.248108907803,1.064939851503933,0.2468249382269096,1.250717661147666,0.3002919728888099,1.177442068482952,0.2792338493450451,1.139808146892441,0.2684444399341009,1.116770065646865,0.2618250980321953,1.101179423710832,0.2573320093075251,1.089915643523833,0.2540765641281526,1.08139314940157,0.2516073581148368,1.074718869176154,0.2496697750630568
1.493302159132721,0.3718017407203926,1.086408798526344,0.2526332277659715,1.081892933726292,0.2513148261379282,1.272504680309814,0.3063697522268357,1.197221431735719,0.2846485930258738,1.158608044173999,0.2735384474904979,1.134987377025843,0.2667286790004427,1.11900972337184,0.2621090737195689,1.107469949627911,0.2587633457728415,1.098740635277396,0.2562264393168378,1.091905589890491,0.2542362045187611
1.522765466539834,0.3805206917061622,1.103940547746462,0.2573033421187615,1.099315159991897,0.2559488979362761,1.294978555686435,0.3126724543198779,1.217593798497244,0.2902530186352477,1.177956889935942,0.2788058503243926,1.153727993259027,0.2717962344738584,1.137346529332548,0.267043959992599,1.125518899389855,0.263603611988583,1.116573939872609,0.260995782344132,1.109571307958405,0.2589504072580898
1.553312816480271,0.3896232992645931,1.121965147177434,0.2621261942968771,1.117225571115849,0.2607339963565862,1.318171110830697,0.3192124048754585,1.238585269308799,0.2960569560598439,1.197878206544347,0.2842553765443612,1.173013969506776,0.2770358713178986,1.156210949373813,0.2721443759029816,1.14408293826153,0.2686047924636788,1.134913019550622,0.2659226120354695,1.127735603841795,0.2638194509952672
1.585003222231354,0.3991346950433464,1.140502931823626,0.2671091720777468,1.135644243643497,0.2656774004659277,1.342116157588484,0.3260028405947503,1.260223489826839,0.3020709211715201,1.218396870303186,0.2898963454196518,1.192868608638837,0.2824562354498073,1.175625271432407,0.2774185353539592,1.163183645122097,0.273774800336075,1.153778929865398,0.2710146201178698,1.146419131037693,0.2688508577142449
1.617900058748885,0.4090822398774487,1.159575361991181,0.2722601436250812,1.15459236133768,0.2707868609292515,1.366849654535134,0.3330579947378241,1.282537767292191,0.3083061766128326,1.239539210580262,0.2957387181928818,1.213316550951905,0.2880665573092596,1.195613047427188,0.2828752005260362,1.182843812072697,0.2791220720831475,1.173193902425863,0.2762800034595547,1.165643690717772,0.274052640682693
1.652071472864612,0.4194957749167396,1.179205102356567,0.2775874970968181,1.174092292700355,0.2760706387485761,1.392409880838766,0.3403931924833815,1.305559197741837,0.3147747991494033,1.261333117814717,0.3017931542176081,1.23438387178164,0.2938767020050121,1.216199184370586,0.2885237283065227,1.203087531103876,0.2846556114234843,1.193181428335454,0.2817275061430378,1.185432312718403,0.2794333451418943
1.687590839913891,0.4304079070803293,1.199416107830943,0.2831001842336573,1.194167675132997,0.281537547880909,1.418837627315256,0.3480249574066355,1.329320805133582,0.3214897544277953,1.283808161347904,0.3080710730807938,1.25609818783208,0.2998972247064761,1.237410043515938,0.2943741215122818,1.223940288337706,0.2903850377081768,1.213766348873992,0.2873664658098868,1.205809343522279,0.285002093104607
1.724537272816772,0.4418543343490744,1.220233716912956,0.2888077684016199,1.214843506410119,0.2871970021945337,1.446176406668797,0.3559711306051645,1.353857693699582,0.3284649801012071,1.306995718133954,0.3145847234646818,1.278488773143947,0.3061394319290969,1.259273548380179,0.3004370854911153,1.245429066629128,0.296320639344868,1.234974954167017,0.2932068647903655,1.226800541947205,0.29076863275169
1.762996190495154,0.4538742174234905,1.241684753303911,0.2947204776271808,1.236146244219025,0.2930590672862483,1.474472685173492,0.3642510042451209,1.379207215010397,0.3357154784295638,1.330929113516247,0.3213472596124172,1.301586685735059,0.3126154494551798,1.281819302582051,0.3067240907698344,1.267582457404382,0.3024734328737469,1.256835090675878,0.2992593866024405,1.24843318334197,0.2967433929860757
1.803059953498281,0.4665106055031467,1.263797636651125,0.3008492632387756,1.258103914608174,0.2991345177549273,1.503776138350448,0.3728854715862808,1.40540915141992,0.3432574196293791,1.355643775403771,0.3283728263897283,1.325424906072754,0.3193382977395609,1.305078718550208,0.3132474425129261,1.290430782720183,0.3088552284027135,1.279376278441757,0.3055354784871407,1.270736173184525,0.3029375437810848
1.844828575848378,0.4798109254340403,1.286602503389467,0.307205864815698,1.280746230287485,0.3054349006110302,1.534139933537274,0.3818971958828375,1.432505917776938,0.3511082574467675,1.381177403349378,0.3356766540844134,1.35003848868234,0.3263219757750597,1.329085158285105,0.3200203576671639,1.314006228647353,0.3154787022111725,1.302629839129891,0.3120474207429786,1.29374017108585,0.3093630630509853
1.888410523430682,0.4938275452852091,1.31013133876917,0.3138028822466613,1.30410471983844,0.3119726055995103,1.565621042639214,0.3913108009582915,1.460542783534752,0.3592868586597817,1.407570154223471,0.3432751642603522,1.375464728359382,0.3335815545392304,1.35387408750594,0.3270570507974294,1.338342991218773,0.3223574774508737,1.326629036048792,0.3188084037334624,1.317477726325433,0.3160328108773335
1.933923610763146,0.5086184256339924,1.334418121292072,0.3206538558181644,1.328212869021796,0.3187609433273348,1.598280588801304,0.4011530867304072,1.489568117671345,0.3678136484907846,1.434864846395058,0.3511860881881126,1.401743342640322,0.3411332813154854,1.3794832446814,0.3343728297707561,1.363477436336592,0.329506214011068,1.351409227465174,0.3258326135714497,1.341983426183632,0.3229606120476565
1.981496009719944,0.524247874561221,1.359498980930916,0.3277733553903122,1.353106275518482,0.3258142322195319,1.632184231257718,0.4114532735321941,1.519633659154025,0.3767107742341226,1.463107184581488,0.3594285996158956,1.428916672398716,0.3489946963830053,1.405952826633951,0.3419842026233755,1.38944827520993,0.3369407087776057,1.377008034701412,0.3331353276357047,1.367294058494502,0.3301613480066504
2.031267385781772,0.5407874257113607,1.385412372679845,0.3351770798785643,1.37882281860723,0.3331478954827385,1.667402593208291,0.4222432797572139,1.55079481605077,0.3860022897892433,1.492346007813342,0.3680234639297412,1.457029902677344,0.3571847638067095,1.433325692625103,0.3499089971542468,1.416296757095352,0.3446780077059967,1.403465526691453,0.3407330212525468,1.393448790023069,0.3376510594881639
2.083390179680352,0.5583168629223484,1.412199267181907,0.3428819684484483,1.405402845474102,0.3407785694369861,1.70401173825516,0.4335580381771045,1.583110996812705,0.3957143642470698,1.522633563287125,0.3769932060893508,1.48613130614411,0.3657240183380104,1.461647589077694,0.3581664950342914,1.444066881341786,0.3527365313522855,1.430824422886947,0.3486434870840168,1.420489362476552,0.34544706129345
2.13803105493217,0.5769254200868572,1.43990336040497,0.3509063250519504,1.432889376067263,0.3487242247899527,1.742093701718177,0.4454358572669066,1.616645977736696,0.4058755182234125,1.554025809252192,0.3863623001263513,1.516272511877306,0.3746347307676654,1.490967397375425,0.3667775825106507,1.472805631003518,0.3611362157694223,1.459130316651493,0.3568859690094567,1.44846030819364,0.3535680709131647
2.195372534756382,0.596713191344206,1.468571304595017,0.3592699581955707,1.461328328659826,0.3570043026794576,1.781737084052327,0.4579188350683063,1.651468311173617,0.4165168922865254,1.586582750506825,0.396157383468479,1.547508802549626,0.3839410944642659,1.521337407505011,0.3757649201287135,1.50256323058453,0.3698986709886938,1.488431921562544,0.3654813125772806,1.477409187823927,0.3620343529642638
2.255614855281794,0.6177927947751226,1.49825296303031,0.3679943381388833,1.490768768568469,0.3656398676070789,1.823037714632199,0.471053334570823,1.687651779687564,0.4276725526102565,1.620368810570173,0.4064074999222691,1.579899443497382,0.3936694362986536,1.552813620678768,0.3851531343024549,1.533393430820351,0.3790473596754576,1.51878134336244,0.3744521344468765,1.507386852616153,0.3708678817366692
2.31897806580058,0.6402913429431598,1.529001691437002,0.3771027740885097,1.521263182801647,0.374653779737749,1.866099395368222,0.4848905313574865,1.725275902107117,0.4393798399290955,1.655453245161645,0.4171443758285046,1.613508047639844,0.4038484557116823,1.585456084502463,0.3949690340492317,1.565353823796615,0.388607798987996,1.550234380668971,0.3838230136481112,1.538447734284744,0.380092524528575
2.385704411143584,0.6643527865040888,1.560874649312947,0.38662061438768,1.552867783784684,0.3840708894583685,1.911034735001153,0.4994870464222255,1.764426498256586,0.4516797690136209,1.691910602268643,0.4284027347238833,1.648402980763265,0.4145094963499255,1.619329264743295,0.4052418567853455,1.59850619215415,0.398607789192478,1.582850857978726,0.3936207079712788,1.570650165826438,0.3897342489062326
2.456061036033549,0.6901407134873087,1.593933144849278,0.3965754732205758,1.585642845737244,0.3939182575868428,1.957966086511647,0.514905679719683,1.805196320129988,0.4646174872706131,1.729821234830287,0.4402206568301903,1.684657812315559,0.4256868554954669,1.654502458315603,0.4160035477739492,1.63291689664784,0.4090776732141697,1.616694994981647,0.4038743993802437,1.604056737119922,0.3998213575693776
2.530343056481879,0.7178417077981901,1.628243017647685,0.4069974879716247,1.619653077770026,0.4042254052187331,2.007026601910866,0.5312162632804587,1.847685758393093,0.4782428027597376,1.769271872924221,0.4526399908877476,1.722351817583955,0.437418137482255,1.691050252748781,0.427289078652966,1.668657306920788,0.4200506320577622,1.651835816762445,0.4146159730366241,1.638734689671115,0.4103847551564804
2.608877048833456,0.7476693973997398,1.663875064015057,0.4179196121251888,1.654968038331802,0.4150245979132962,2.058361420778918,0.548496656777717,1.892003634391202,0.4926107939819702,1.810356263332726,0.4657068273019152,1.761570537963451,0.4497446584605923,1.729053038145664,0.4391368114795352,1.705804281038583,0.4315630219362604,1.688347610104898,0.4258803353588555,1.674756355475138,0.4214582521084516
2.692025012737425,0.7798693573737961,1.700905510288301,0.4293779494887069,1.691662596286454,0.4263511697806513,2.112129011325932,0.5668339134733483,1.938268089327835,0.5077825163276619,1.853175885503265,0.4794720433418263,1.802406406985641,0.4627119112909796,1.768597578495573,0.4515889159491997,1.744440700114348,0.4436547600435792,1.72631043185134,0.4377057775488151,1.712199645665516,0.433078911655048
2.780188869781133,0.8147250781301481,1.739416540413947,0.4414121366071678,1.729817444645362,0.4382438940703297,2.168502685502695,0.5863256507738401,1.98660758399011,0.5238258231941521,1.897840754229367,0.4939919332976392,1.844959450884458,0.4763701010789335,1.809777650191115,0.4646918489329963,1.784656065259512,0.4563697672350835,1.765810676116801,0.4501343922406378,1.751148595425752,0.4452874471321904
2.873815564185139,0.8525652677633655,1.779496884895108,0.4540657815526989,1.769519673838443,0.4507454081202232,2.22767231282082,0.6070816675401201,2.03716202436146,0.5408163236479451,1.944470320885985,0.5093289391661584,1.889338073749474,0.4907747639800018,1.852694756731653,0.4784969072874959,1.826547165136026,0.4697564774986409,1.806941708132161,0.4632125524118208,1.79169397256431,0.4581286782273848
2.973402834875234,0.8937728344192988,1.821242479240257,0.4673869688752879,1.810863412394365,0.4639027020562847,2.28984626108892,0.6292258602826908,2.090084030714916,0.5588385033129623,1.993194486787013,0.525552500722375,1.935659938783158,0.5059874845061491,1.897458929900895,0.493060867112444,1.870218823583448,0.4838684260769353,1.849804573612527,0.4769914635095608,1.83393395821945,0.471652056443385
3.079505727936632,0.9387959955018783,1.864757201224234,0.4814288424592136,1.853950544036515,0.4777676825036569,2.355253596255402,0.6528985030399953,2.145540370355724,0.5779870411713416,2.044154744222637,0.5427400479103129,1.98405295886335,0.5220767297754312,1.944189629206651,0.5084467253609959,1.915784738172347,0.498764930529721,1.894508793838062,0.4915278019665138,1.877974909386485,0.4859122721418399
3.192743912623053,0.9881620935916662,1.910153697624621,0.4962502804335799,1.898891511508344,0.4923978248633707,2.424146577976409,0.6782589718854796,2.20371357711559,0.5983683625012526,2.09750546301367,0.5609781635625375,2.0346564115462,0.5391188231261512,1.99301675309489,0.5247245630805244,1.963368422119612,0.5145118820171242,1.941173258119,0.5068844560130766,1.923932214370225,0.5009699580740026
3.313809849259349,1.042494874605791,1.957554312651771,0.5119166792481273,1.945806218944468,0.5078569305329411,2.496803492374325,0.705489015701836,2.264803784024886,0.6201024776854326,2.15341534302322,0.5803639508087909,2.087622195860372,0.557199084470963,2.044081777428405,0.5419725537473596,2.013104263820384,0.5311826677893505,1.989927227022279,0.5231313880702158,1.971931253886251,0.516892507446325
3.443477828343281,1.102536215795491,2.007092132076287,0.5285008676931497,1.994825046329934,0.5242160089419537,2.573531868641558,0.7347967015196589,2.329030799328171,0.6433251686807449,2.212069056026896,0.6010066475194389,2.143116250774044,0.5764131709634372,2.09753903898476,0.5602781453760811,2.065138720336298,0.5488592504742913,2.040911461693665,0.5403466421981126,2.022108482394829,0.533755028461214
3.582613849290338,1.169173597322585,2.058912159104367,0.5460841762031431,2.046089991569197,0.5415543086127795,2.654672131515882,0.7664211972458307,2.396636460172332,0.6681906003050309,2.273669103690755,0.6230295402192652,2.201320158095268,0.5968686593388791,2.153557184312262,0.5797394516184746,2.119631663563401,0.567633435508804,2.0942794968487,0.5586175253018901,2.074612646382263,0.5516414621193773
3.732186223605479,1.243475013250568,2.113172640390987,0.5647576924817254,2.099755957950441,0.5599605268720073,2.74060174691546,0.8006385995657851,2.467887302867974,0.6948744531851953,2.338437922162238,0.6465722427219666,2.262432955823312,0.6186869211306926,2.212320807218522,0.6004668952915719,2.176757900518016,0.5876083652828196,2.15019907756067,0.5780419973428275,2.129606158738409,0.5706458961321162
3.893276655469105,1.32673354129375,2.170046563245774,0.5846237416384724,2.155992207371903,0.579534234629517,2.831739922676947,0.8377690736519191,2.543077593540942,0.7235777005718481,2.406620267946561,0.671793421097187,2.326673191624843,0.6420053544570169,2.274032301481415,0.6225851581777361,2.236708892255632,0.6089002876780795,2.20885378287573,0.5987303140462388,2.187266651148176,0.5908741154116846
4.067091352186181,1.420524461831789,2.229723348106595,0.6057976380530902,2.214984002625887,0.6003875612013986,2.928552929579503,0.878185648731225,2.622532768116014,0.7545311840747093,2.478485924292011,0.6988740675842858,2.394281250169175,0.6669800520194604,2.338913959084794,0.6462355041683382,2.299694699400091,0.6316406582384515,2.270444862561515,0.6208069760274597,2.247788729547915,0.6124454392339677
4.25497142167664,1.52677865502195,2.292410763754751,0.6284097676272253,2.276934465338101,0.6226471949954508,3.031560108376037,0.9223251159095394,2.706613335656609,0.7880011861539782,2.554332772164554,0.7280214531746225,2.465521992497359,0.6937890054213022,2.407210348389844,0.6715785597331976,2.365946186118618,0.6559786499383746,2.335193316962624,0.6444130515245627,2.311385961215497,0.6354949073916383
4.458401394870898,1.647877006222043,2.358337096534053,0.6526080736752512,2.342066679849225,0.6464567696856239,3.141340624395595,0.9707016105326223,2.795719303690244,0.8242962532237428,2.634490274895615,0.7594739237660868,2.540687750349196,0.7226359723218638,2.479191011124407,0.6987976574336419,2.435717518618927,0.6820841633938447,2.403342253992681,0.6697089568929729,2.378293125971452,0.6601758932616012
4.679014141856388,1.786771652229531,2.427753609001075,0.6785610384086603,2.410626077396046,0.6719797231805907,3.25854101937745,1.023923642445096,2.890295187569392,0.8637755969755486,2.719323430449414,0.7935067507099076,2.62010172328172,0.7537551672137197,2.555153521820045,0.728102876289986,2.509288998813978,0.7101514546886181,2.475159561704042,0.6968778008337919,2.44876876824593,0.6866632417423316
4.918589726472701,1.947140918454077,2.500937327923894,0.7064612760769767,2.482883139359371,0.6994027394528355,3.383883585958333,1.082715579485959,2.990835667021212,0.9068594991275019,2.809237249492335,0.8304393068286572,2.704121831212851,0.7874169813305323,2.635426958178192,0.7597359493288757,2.586970278578657,0.7404035295171753,2.550940939555097,0.726129426538351,2.523098091346299,0.7151570558740056
5.179044912679774,2.133585305116547,2.578194206245592,0.7365298850795844,2.559136462997427,0.7289399127654974,3.518175546857964,1.147944913357976,3.097891950065187,0.9540422745807077,2.904681820267752,0.8706439184974587,2.793145079257477,0.8239349958812895,2.720375835496865,0.7939762563666369,2.669104004787655,0.7730974934394043,2.631013336268953,0.7577053226179338,2.601596240003704,0.7458872895209514
5.462409255567548,2.351871025983149,2.659862708320553,0.7690217471075399,2.639716237786491,0.7608378122121597,3.662318948400573,1.220657070032841,3.212078894724931,1.005908521276417,3.00615802143844,0.9145568498514021,2.887612494645989,0.8636746302512838,2.810404562226009,0.831148182830403,2.756069949690753,0.8085311019077861,2.715738846740523,0.7918846216703437,2.684612021930085,0.7791193473211107
5.770783329608816,2.609223835119078,2.746317872041765,0.8042320148033383,2.72498818491425,0.7953816747521485,3.817321062512211,1.302120103936498,3.334082918352038,1.063153617322042,3.114223939621485,0.962692015773991,2.988014695948067,0.9070638695558668,2.905962476115926,0.8716302083631495,2.848289684518613,0.8470508247371979,2.805519124289564,0.8289914684522307,2.772532123249453,0.8151609506564066
6.106275286337439,2.914666645659189,2.83797590479116,0.8425040998932954,2.815358016064568,0.8329030211458922,3.984304913423411,1.393882378292473,3.464670686852608,1.126609738015497,3.22950203635682,1.015658208554033,3.094898150936868,0.9546066529393213,3.007549519976761,0.9158661991963333,2.946231855510702,0.889061833817663,2.900800366850338,0.8694041231223124,2.865785875575632,0.8543706044018008
